kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2300039,14,1279.92321,1279.984513,1279.943645,1.28E+33,FALSE,3408,0.325,4.923,0.015970107,0.061302813,56112.92321,56112.98451,56112.94364
2300039,14,1360.288808,1360.37054,1360.309241,1.30E+33,FALSE,3408,0.325,4.923,0.056669929,0.081732161,56193.28881,56193.37054,56193.30924
2300039,13,1219.682233,1219.743537,1219.702668,1.32E+33,FALSE,3408,0.325,4.923,0.030121944,0.061303881,56052.68223,56052.74354,56052.70267
2300039,9,876.1131455,876.1948838,876.1335801,1.35E+33,FALSE,3408,0.325,4.923,0.034425302,0.081738269,55709.11315,55709.19488,55709.13358
2300039,6,626.1705511,626.2522826,626.1909839,1.36E+33,FALSE,3408,0.325,4.923,0.044233397,0.081731494,55459.17055,55459.25228,55459.19098
2300039,2,224.3854545,224.4876211,224.4058878,1.37E+33,FALSE,3408,0.325,4.923,0.022873654,0.102166605,55057.38545,55057.48762,55057.40589
2300039,3,297.6576271,297.7597898,297.6984923,1.42E+33,FALSE,3408,0.325,4.923,0.023436921,0.102162741,55130.65763,55130.75979,55130.69849
2300039,3,329.7571673,329.8593304,329.7980325,1.42E+33,FALSE,3408,0.325,4.923,0.025059895,0.102163177,55162.75717,55162.85933,55162.79803
2300039,16,1532.518276,1532.600012,1532.53871,1.43E+33,FALSE,3408,0.325,4.923,0.018977824,0.081736277,56365.51828,56365.60001,56365.53871
2300039,16,1543.818354,1543.920525,1543.859223,1.46E+33,FALSE,3408,0.325,4.923,0.01978505,0.102171201,56376.81835,56376.92053,56376.85922
2300039,17,1566.582209,1566.663947,1566.602644,1.56E+33,FALSE,3408,0.325,4.923,0.040615215,0.081737956,56399.58221,56399.66395,56399.60264
2300039,1,155.2575659,155.3393034,155.2984346,1.61E+33,FALSE,3408,0.325,4.923,0.01272764,0.08173746,54988.25757,54988.3393,54988.29843
2300039,9,900.9819018,901.1045079,901.002336,1.71E+33,FALSE,3408,0.325,4.923,0.104726915,0.122606103,55733.9819,55734.10451,55734.00234
2300039,13,1259.958821,1260.081428,1259.979256,1.71E+33,FALSE,3408,0.325,4.923,0.05748482,0.122606897,56092.95882,56093.08143,56092.97926
2300039,14,1313.455469,1313.557638,1313.475903,1.78E+33,FALSE,3408,0.325,4.923,0.032781407,0.102168881,56146.45547,56146.55764,56146.4759
2300039,8,779.6626159,779.7239176,779.6830498,1.79E+33,FALSE,3408,0.325,4.923,0.032624779,0.061301704,55612.66262,55612.72392,55612.68305
2300039,15,1452.501372,1452.644401,1452.521804,1.80E+33,FALSE,3408,0.325,4.923,0.019636718,0.143028924,56285.50137,56285.6444,56285.5218
2300039,10,934.330402,934.4121375,934.3508359,1.86E+33,FALSE,3408,0.325,4.923,0.021315349,0.081735549,55767.3304,55767.41214,55767.35084
2300039,16,1519.256652,1519.379255,1519.277086,1.87E+33,FALSE,3408,0.325,4.923,0.020412152,0.122602978,56352.25665,56352.37925,56352.27709
2300039,6,562.214122,562.3367255,562.2549899,1.93E+33,FALSE,3408,0.325,4.923,0.026496201,0.122603439,55395.21412,55395.33673,55395.25499
2300039,8,744.7620728,744.8438058,744.782506,1.94E+33,FALSE,3408,0.325,4.923,0.018897894,0.08173301,55577.76207,55577.84381,55577.78251
2300039,16,1543.307499,1543.430104,1543.348367,2.03E+33,FALSE,3408,0.325,4.923,0.024913939,0.122605378,56376.3075,56376.4301,56376.34837
2300039,8,799.9127853,799.9945221,799.9332195,2.06E+33,FALSE,3408,0.325,4.923,0.060659481,0.081736819,55632.91279,55632.99452,55632.93322
2300039,10,955.1932317,955.2953994,955.2136652,2.06E+33,FALSE,3408,0.325,4.923,0.055657435,0.102167715,55788.19323,55788.2954,55788.21367
2300039,9,857.5176486,857.5789525,857.5380832,2.14E+33,FALSE,3408,0.325,4.923,0.013795432,0.061303895,55690.51765,55690.57895,55690.53808
2300039,10,940.8896644,940.9509657,940.9100982,2.18E+33,FALSE,3408,0.325,4.923,0.030227779,0.061301345,55773.88966,55773.95097,55773.9101
2300039,8,741.3292909,741.4314569,741.3701573,2.19E+33,FALSE,3408,0.325,4.923,0.048912898,0.102165954,55574.32929,55574.43146,55574.37016
2300039,8,736.9361622,737.0178947,736.9565954,2.20E+33,FALSE,3408,0.325,4.923,0.024120017,0.081732556,55569.93616,55570.01789,55569.9566
2300039,8,766.9323643,767.0140991,766.952798,2.31E+33,FALSE,3408,0.325,4.923,0.024834516,0.081734772,55599.93236,55600.0141,55599.9528
2300039,10,917.4927684,917.5745051,917.5336367,2.33E+33,FALSE,3408,0.325,4.923,0.017430704,0.081736662,55750.49277,55750.57451,55750.53364
2300039,4,434.0493826,434.151554,434.0698169,2.35E+33,FALSE,3408,0.325,4.923,0.034023414,0.102171453,55267.04938,55267.15155,55267.06982
2300039,1,140.4630176,140.6060592,140.483452,2.43E+33,FALSE,3408,0.325,4.923,0.056323268,0.143041578,54973.46302,54973.60606,54973.48345
2300039,5,512.8450048,512.9267428,512.8654392,2.59E+33,FALSE,3408,0.325,4.923,0.068997213,0.081738033,55345.845,55345.92674,55345.86544
2300039,9,870.5345033,870.6162417,870.5549378,2.63E+33,FALSE,3408,0.325,4.923,0.014570453,0.081738384,55703.5345,55703.61624,55703.55494
2300039,5,525.5552361,525.6574082,525.5756706,2.83E+33,FALSE,3408,0.325,4.923,0.067806158,0.102172049,55358.55524,55358.65741,55358.57567
2300039,10,954.7845607,954.907162,954.8049941,2.84E+33,FALSE,3408,0.325,4.923,0.081960749,0.122601299,55787.78456,55787.90716,55787.80499
2300039,9,810.1912187,810.2729561,810.211653,2.96E+33,FALSE,3408,0.325,4.923,0.033343654,0.081737362,55643.19122,55643.27296,55643.21165
2300039,8,787.3662238,787.5092621,787.407092,3.48E+33,FALSE,3408,0.325,4.923,0.043372343,0.143038244,55620.36622,55620.50926,55620.40709
2300039,5,484.0730996,484.2161421,484.0935343,3.76E+33,FALSE,3408,0.325,4.923,0.052870001,0.143042531,55317.0731,55317.21614,55317.09353
2300039,11,1020.211167,1020.292897,1020.231599,6.53E+33,FALSE,3408,0.325,4.923,0.117537718,0.081730452,55853.21117,55853.2929,55853.2316
