kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2854839,10,923.3777288,923.4390311,923.3981629,1.57E+34,FALSE,4955,0.751,4.561,0.002973052,0.061302251,55756.37773,55756.43903,55756.39816
2854839,10,949.5126708,949.5739718,949.5331045,1.57E+34,FALSE,4955,0.751,4.561,0.00339692,0.061301017,55782.51267,55782.57397,55782.5331
2854839,10,948.1027462,948.1640473,948.12318,1.57E+34,FALSE,4955,0.751,4.561,0.005344243,0.061301088,55781.10275,55781.16405,55781.12318
2854839,16,1529.861825,1529.943561,1529.882259,1.57E+34,FALSE,4955,0.751,4.561,0.005830132,0.081735759,56362.86183,56362.94356,56362.88226
2854839,3,290.2611429,290.342873,290.2815753,1.63E+34,FALSE,4955,0.751,4.561,0.025282648,0.081730155,55123.26114,55123.34287,55123.28158
2854839,11,1078.40321,1078.464508,1078.423643,1.73E+34,FALSE,4955,0.751,4.561,0.002664288,0.061298008,55911.40321,55911.46451,55911.42364
2854839,9,869.2265836,869.308322,869.2674527,1.78E+34,FALSE,4955,0.751,4.561,0.010574881,0.081738417,55702.22658,55702.30832,55702.26745
2854839,10,993.7303604,993.7916593,993.7507933,1.86E+34,FALSE,4955,0.751,4.561,0.003381266,0.061298891,55826.73036,55826.79166,55826.75079
2854839,9,816.6892858,816.791458,816.7097202,1.86E+34,FALSE,4955,0.751,4.561,0.064326968,0.102172164,55649.68929,55649.79146,55649.70972
2854839,10,932.552604,932.6547738,932.5934718,1.95E+34,FALSE,4955,0.751,4.561,0.003870009,0.102169729,55765.5526,55765.65477,55765.59347
2854839,3,312.2056829,312.2669805,312.2261154,1.96E+34,FALSE,4955,0.751,4.561,0.009117602,0.061297599,55145.20568,55145.26698,55145.22612
2854839,16,1542.735293,1542.796595,1542.755727,2.13E+34,FALSE,4955,0.751,4.561,0.006852331,0.061302516,56375.73529,56375.7966,56375.75573
2854839,4,407.9345673,408.0367366,407.9550013,2.34E+34,FALSE,4955,0.751,4.561,0.003133109,0.102169325,55240.93457,55241.03674,55240.955
2854839,2,206.3222276,206.424396,206.3426612,2.53E+34,FALSE,4955,0.751,4.561,0.009593782,0.102168401,55039.32223,55039.4244,55039.34266
2854839,2,221.3613204,221.4634875,221.3817538,2.53E+34,FALSE,4955,0.751,4.561,0.017134313,0.102167131,55054.36132,55054.46349,55054.38175
2854839,11,1073.683267,1073.78543,1073.7037,2.64E+34,FALSE,4955,0.751,4.561,0.005624957,0.102163141,55906.68327,55906.78543,55906.7037
2854839,10,976.1170293,976.1987624,976.1374627,2.82E+34,FALSE,4955,0.751,4.561,0.015514554,0.081733024,55809.11703,55809.19876,55809.13746
2854839,10,912.0776342,912.1389369,912.0980684,2.91E+34,FALSE,4955,0.751,4.561,0.006412487,0.061302715,55745.07763,55745.13894,55745.09807
2854839,4,421.5027307,421.6457694,421.5435989,3.08E+34,FALSE,4955,0.751,4.561,0.009617744,0.143038673,55254.50273,55254.64577,55254.5436
2854839,6,601.9982727,602.1413054,602.0187058,3.11E+34,FALSE,4955,0.751,4.561,0.007090969,0.143032753,55434.99827,55435.14131,55435.01871
2854839,6,557.9842471,558.1272851,558.0046811,3.12E+34,FALSE,4955,0.751,4.561,0.022325696,0.143038003,55390.98425,55391.12729,55391.00468
2854839,10,940.2561806,940.3583497,940.2970482,3.30E+34,FALSE,4955,0.751,4.561,0.018196371,0.102169119,55773.25618,55773.35835,55773.29705
2854839,3,271.8513501,271.9739463,271.8717827,3.45E+34,FALSE,4955,0.751,4.561,0.041975589,0.122596213,55104.85135,55104.97395,55104.87178
2854839,10,926.1363281,926.2384983,926.1771962,3.59E+34,FALSE,4955,0.751,4.561,0.010837434,0.102170216,55759.13633,55759.2385,55759.1772
2854839,10,911.6689492,911.7711205,911.7098178,3.73E+34,FALSE,4955,0.751,4.561,0.012391011,0.102171317,55744.66895,55744.77112,55744.70982
2854839,3,302.3776384,302.4593685,302.4185034,3.93E+34,FALSE,4955,0.751,4.561,0.012414112,0.08173011,55135.37764,55135.45937,55135.4185
2854839,8,744.6803834,744.7621163,744.7212498,4.44E+34,FALSE,4955,0.751,4.561,0.00513362,0.081732873,55577.68038,55577.76212,55577.72125
2854839,8,790.9625835,791.0851879,790.9830175,5.07E+34,FALSE,4955,0.751,4.561,0.056468581,0.122604358,55623.96258,55624.08519,55623.98302
