kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
4472809,13,1219.498051,1219.57979,1219.538921,1.50E+36,FALSE,8659,2.973,3.791,0.002639123,0.0817383,56052.49805,56052.57979,56052.53892
4472809,12,1174.215446,1174.317617,1174.23588,1.57E+36,FALSE,8659,2.973,3.791,0.003814272,0.102170883,56007.21545,56007.31762,56007.23588
4472809,12,1123.192408,1123.294574,1123.233275,1.65E+36,FALSE,8659,2.973,3.791,0.002502686,0.102166486,55956.19241,55956.29457,55956.23327
4472809,17,1587.179987,1587.261725,1587.220856,1.80E+36,FALSE,8659,2.973,3.791,0.003035945,0.081738123,56420.17999,56420.26172,56420.22086
4472809,16,1515.169984,1515.231285,1515.190418,1.82E+36,FALSE,8659,2.973,3.791,0.003764059,0.061300894,56348.16998,56348.23128,56348.19042
4472809,13,1272.587006,1272.668743,1272.60744,2.21E+36,FALSE,8659,2.973,3.791,0.003435673,0.081737573,56105.58701,56105.66874,56105.60744
4472809,17,1573.264087,1573.36626,1573.304956,2.25E+36,FALSE,8659,2.973,3.791,0.008435289,0.102172424,56406.26409,56406.36626,56406.30496
4472809,12,1129.342842,1129.485876,1129.383709,2.27E+36,FALSE,8659,2.973,3.791,0.005747731,0.143033712,55962.34284,55962.48588,55962.38371
4472809,9,863.647737,863.74991,863.6886063,2.68E+36,FALSE,8659,2.973,3.791,0.008816432,0.102172975,55696.64774,55696.74991,55696.68861
4472809,13,1229.224918,1229.36796,1229.245352,2.71E+36,FALSE,8659,2.973,3.791,0.005589025,0.143042168,56062.22492,56062.36796,56062.24535
4472809,1,148.5139046,148.6365115,148.5547736,2.79E+36,FALSE,8659,2.973,3.791,0.006032098,0.122606866,54981.5139,54981.63651,54981.55477
4472809,16,1475.161624,1475.263789,1475.20249,2.84E+36,FALSE,8659,2.973,3.791,0.007276022,0.102164729,56308.16162,56308.26379,56308.20249
