kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2446436,16,1516.232417,1516.293718,1516.252851,5.25E+34,FALSE,6063,1.199,4.227,0.004391694,0.061301161,56349.23242,56349.29372,56349.25285
2446436,16,1552.809353,1552.89109,1552.829787,6.09E+34,FALSE,6063,1.199,4.227,0.007769398,0.081737275,56385.80935,56385.89109,56385.82979
2446436,10,993.6895224,993.7712543,993.7099555,6.11E+34,FALSE,6063,1.199,4.227,0.004076646,0.081731935,55826.68952,55826.77125,55826.70996
2446436,15,1461.818774,1461.880073,1461.839207,6.57E+34,FALSE,6063,1.199,4.227,0.005318228,0.061298349,56294.81877,56294.88007,56294.83921
2446436,3,298.5567633,298.6589259,298.5976283,8.10E+34,FALSE,6063,1.199,4.227,0.005700013,0.102162615,55131.55676,55131.65893,55131.59763
2446436,11,1053.41418,1053.57764,1053.434612,1.11E+35,FALSE,6063,1.199,4.227,0.004780988,0.163460264,55886.41418,55886.57764,55886.43461
2446436,2,205.341442,205.5049116,205.3618757,1.27E+35,FALSE,6063,1.199,4.227,0.00703397,0.163469587,55038.34144,55038.50491,55038.36188
2446436,13,1265.006054,1265.067357,1265.026489,1.50E+35,FALSE,6063,1.199,4.227,0.018685444,0.061303386,56098.00605,56098.06736,56098.02649
2446436,15,1434.398158,1434.541186,1434.418591,1.53E+35,FALSE,6063,1.199,4.227,0.006736345,0.143027819,56267.39816,56267.54119,56267.41859
2446436,5,527.4964311,527.5986031,527.5168655,2.64E+35,FALSE,6063,1.199,4.227,0.021709832,0.102171981,55360.49643,55360.5986,55360.51687
2447187,9,868.6748397,868.7361435,868.6952742,4.50E+34,FALSE,6289,1.379,4.175,0.002472311,0.061303854,55701.67484,55701.73614,55701.69527
2447187,9,897.8962284,897.9575317,897.9166628,5.97E+34,FALSE,6289,1.379,4.175,0.003716462,0.061303243,55730.89623,55730.95753,55730.91666
2447187,12,1119.861603,1119.922903,1119.882036,6.36E+34,FALSE,6289,1.379,4.175,0.004122816,0.061299792,55952.8616,55952.9229,55952.88204
2447187,15,1373.856344,1373.917642,1373.876776,7.47E+34,FALSE,6289,1.379,4.175,0.003947487,0.061298564,56206.85634,56206.91764,56206.87678
2447187,3,300.8452169,300.9065145,300.8656495,7.88E+34,FALSE,6289,1.379,4.175,0.002257754,0.061297555,55133.84522,55133.90651,55133.86565
2447187,10,963.7344622,963.8161959,963.775329,9.43E+34,FALSE,6289,1.379,4.175,0.004237115,0.081733753,55796.73446,55796.8162,55796.77533
2576197,13,1231.677301,1231.738605,1231.697736,4.97E+34,FALSE,6521,1.276,4.352,0.003121508,0.061303891,56064.6773,56064.73861,56064.69774
2578270,7,692.2088821,692.2701798,692.2293147,6.22E+34,FALSE,6492,1.206,4.378,0.00308718,0.061297681,55525.20888,55525.27018,55525.22931
2716575,3,260.7563826,260.8176811,260.7768155,3.65E+34,FALSE,6085,1.311,4.24,0.0027644,0.061298484,55093.75638,55093.81768,55093.77682
2831447,15,1409.429101,1409.490399,1409.449534,3.94E+34,FALSE,6254,1.266,4.252,0.002868003,0.061297714,56242.4291,56242.4904,56242.44953
2835289,8,799.6678471,799.72915,799.6882814,1.98E+35,FALSE,6423,1.279,4.267,0.018674793,0.061302859,55632.66785,55632.72915,55632.68828
2846154,17,1561.473661,1561.534964,1561.494095,4.43E+34,FALSE,6213,1.195,4.387,0.003710605,0.061303311,56394.47366,56394.53496,56394.4941
2851750,11,1079.710868,1079.772166,1079.731301,4.24E+34,FALSE,6578,1.376,4.237,0.003312425,0.061298188,55912.71087,55912.77217,55912.7313
2858134,7,653.6935788,653.7548767,653.7140114,1.97E+34,FALSE,6201,1.192,4.26,0.001674093,0.061297847,55486.69358,55486.75488,55486.71401
2858134,10,971.4174029,971.478703,971.4378364,2.24E+34,FALSE,6201,1.192,4.26,0.002116825,0.061300069,55804.4174,55804.4787,55804.43784
2858134,15,1389.099209,1389.160507,1389.119642,2.72E+34,FALSE,6201,1.192,4.26,0.001710905,0.06129808,56222.09921,56222.16051,56222.11964
2858134,12,1172.68286,1172.744163,1172.703294,2.90E+34,FALSE,6201,1.192,4.26,0.002456968,0.061302582,56005.68286,56005.74416,56005.70329
2858134,11,1073.70374,1073.765038,1073.724173,3.23E+34,FALSE,6201,1.192,4.26,0.002052801,0.061297848,55906.70374,55906.76504,55906.72417
2858134,10,941.3596083,941.4413435,941.3800421,3.59E+34,FALSE,6201,1.192,4.26,0.001180303,0.081735197,55774.35961,55774.44134,55774.38004
2858134,12,1138.476487,1138.558221,1138.49692,3.62E+34,FALSE,6201,1.192,4.26,0.002680984,0.081734507,55971.47649,55971.55822,55971.49692
2858134,15,1438.014771,1438.096501,1438.035203,3.63E+34,FALSE,6201,1.192,4.26,0.002798211,0.081730256,56271.01477,56271.0965,56271.0352
2858134,12,1100.593225,1100.674957,1100.613658,3.77E+34,FALSE,6201,1.192,4.26,0.002632577,0.08173172,55933.59322,55933.67496,55933.61366
2858134,11,1048.592151,1048.653449,1048.612584,4.00E+34,FALSE,6201,1.192,4.26,0.002326616,0.06129757,55881.59215,55881.65345,55881.61258
2858134,15,1431.374191,1431.455921,1431.415056,4.03E+34,FALSE,6201,1.192,4.26,0.00267749,0.081730047,56264.37419,56264.45592,56264.41506
2858134,14,1353.668559,1353.729859,1353.688992,4.45E+34,FALSE,6201,1.192,4.26,0.001717303,0.061299485,56186.66856,56186.72986,56186.68899
2858134,14,1323.631442,1323.692743,1323.651876,4.45E+34,FALSE,6201,1.192,4.26,0.001827168,0.061300978,56156.63144,56156.69274,56156.65188
2858134,8,784.5667076,784.6280095,784.5871416,4.90E+34,FALSE,6201,1.192,4.26,0.001866502,0.061301908,55617.56671,55617.62801,55617.58714
2858134,6,602.1822006,602.2639338,602.2026338,5.11E+34,FALSE,6201,1.192,4.26,0.005719884,0.08173311,55435.1822,55435.26393,55435.20263
2858134,8,751.8320324,751.9137657,751.8524657,6.99E+34,FALSE,6201,1.192,4.26,0.007217332,0.081733317,55584.83203,55584.91377,55584.85247
2973532,2,214.6794312,214.7407314,214.6998645,8.89E+34,FALSE,6213,1.195,4.387,0.007182923,0.06130025,55047.67943,55047.74073,55047.69986
2991526,12,1112.403512,1112.464811,1112.423945,3.61E+34,FALSE,6249,1.284,4.292,0.002561303,0.061299432,55945.40351,55945.46481,55945.42394
2992364,1,159.4669492,159.5282522,159.4873836,4.33E+34,FALSE,6700,1.385,4.261,0.002018582,0.061302989,54992.46695,54992.52825,54992.48738
2994548,5,482.6425275,482.7038314,482.6629621,2.01E+34,FALSE,6139,1.317,4.164,0.0016918,0.061303988,55315.64253,55315.70383,55315.66296
2994548,8,799.4427171,799.5040197,799.4631514,3.59E+34,FALSE,6139,1.317,4.164,0.00169372,0.06130264,55632.44272,55632.50402,55632.46315
3002848,2,227.879622,227.9409223,227.9000555,5.29E+34,FALSE,6519,1.203,4.364,0.003624554,0.061300218,55060.87962,55060.94092,55060.90006
3131180,13,1183.6559,1183.717203,1183.676335,7.24E+34,FALSE,6625,1.165,4.378,0.004661203,0.061302921,56016.6559,56016.7172,56016.67633
3217238,5,502.01501,502.0763135,502.0354445,1.21E+35,FALSE,6082,1.228,4.326,0.013206768,0.06130348,55335.01501,55335.07631,55335.03544
3219435,13,1231.820714,1231.882018,1231.841148,2.50E+34,FALSE,6454,1.263,4.339,0.000953628,0.061303727,56064.82071,56064.88202,56064.84115
3235282,6,592.5989176,592.6602179,592.6193512,1.66E+35,FALSE,6392,1.162,4.399,0.00820978,0.061300242,55425.59892,55425.66022,55425.61935
