kepler_id,RA,Dec,Teff,logg,Radius,Prot
11191328,292.32257,48.843227,8437,4.223,1.745,
11193046,293.18878,48.86879,8037,3.778,2.917,
11197654,295.26016,48.866108,8403,4.153,1.917,
11197934,295.37109,48.80611,7641,3.833,2.808,
11199412,295.96487,48.802078,7693,3.715,3.115,
11199844,296.12549,48.877499,9795,4.217,1.944,
11204904,298.01324,48.84259,8564,3.793,2.968,
11205766,298.34442,48.851368,8354,4.054,1.988,
11206038,298.44794,48.85207,8083,3.73,3.226,
11232111,285.09155,48.986809,7843,3.829,2.909,
11233133,285.68857,48.97625,7841,4.038,1.984,
11233306,285.7886,48.964828,8404,3.921,2.318,
11236035,287.51453,48.934608,8145,3.886,2.587,
11252382,295.61536,48.906342,8302,4.115,1.906,
11252636,295.70059,48.926979,8572,3.776,3.034,
11254601,296.3927,48.901871,8572,3.776,3.034,
11285767,285.30081,49.034882,7684,3.679,3.382,
11288072,286.77039,49.091148,8175,3.724,3.246,
11295347,290.98907,49.072762,7857,3.91,2.586,
11296464,291.58453,49.007149,8048,3.725,3.251,
11299686,293.22281,49.0187,9315,4.077,2.281,
11302627,294.54675,49.025761,8554,4.05,2.237,
11303065,294.74231,49.019791,7764,3.818,2.845,
11303090,294.75406,49.039928,7682,3.88,2.337,
11337770,284.57239,49.114201,8517,3.789,3.254,
11338388,285.01846,49.172138,7526,3.592,3.809,
11338720,285.22025,49.146358,9421,3.902,2.944,
11338865,285.31247,49.114578,8902,4.058,2.274,
11350152,291.71414,49.146778,9057,3.849,2.742,
11355938,294.53125,49.10812,8203,3.739,3.206,
11357670,295.31021,49.10569,7963,3.908,2.532,
11359786,296.16562,49.178619,7531,3.997,2.174,
11361739,296.89063,49.101372,7848,3.935,2.452,
11362416,297.14481,49.16309,8357,3.749,3.138,
11363314,297.45651,49.14666,8745,4.034,2.325,
11395936,288.0672,49.258659,7557,3.808,2.645,
11401845,291.297,49.244469,7796,3.937,2.34,
11404260,292.57074,49.279991,8197,3.802,2.815,
11408810,294.73035,49.29438,7771,4.099,1.938,
11409673,295.13638,49.273289,7516,4.097,1.883,
11411670,295.93564,49.26725,9573,4.155,2.086,
11412250,296.16608,49.258579,7848,3.931,2.175,
11415556,297.40607,49.285149,7694,3.979,2.224,
11416104,297.62265,49.256001,7888,3.941,2.432,
11442175,283.98068,49.385132,8485,3.762,3.096,
11442353,284.10135,49.3255,7857,3.698,3.385,
11443271,284.75385,49.319401,8406,3.777,3.034,
11443368,284.81021,49.312408,9386,4.045,2.399,
11457007,292.83078,49.33498,9191,3.962,2.658,
11457198,292.9285,49.363209,7505,4.031,2.074,
11462151,295.19553,49.309799,7517,4.013,2.064,
11465134,296.41177,49.374432,9859,4.166,2.096,
11468621,297.79587,49.316601,7666,3.917,2.407,
11469049,297.96155,49.32943,8016,4.001,2.237,
11495781,285.23117,49.461449,7937,3.846,2.734,
11497012,285.97101,49.427528,7884,3.883,2.619,
11506508,291.44696,49.417179,7511,3.82,2.862,
11506607,291.49493,49.442902,8761,3.805,3.232,
11509728,293.08853,49.463718,8016,3.708,3.349,
11517786,296.5408,49.424011,7875,3.962,2.261,
11518592,296.83911,49.41946,9090,3.73,3.693,
11519180,297.05481,49.47464,8063,4.125,1.94,
11520722,297.62949,49.483822,7500,4.051,1.907,
11548919,285.70218,49.596272,7821,3.88,2.634,
11549192,285.85831,49.55312,9135,4.13,2.092,
11558455,291.48279,49.579689,9019,4.099,2.164,
11560273,292.48032,49.508701,9225,3.783,3.45,
11572046,297.58783,49.517941,7693,3.739,3.081,
11572433,297.75021,49.510429,8499,4.082,2.131,
11601446,286.37183,49.664028,8590,3.981,2.477,
11602449,287.0574,49.652111,7613,3.818,2.611,
11603098,287.51547,49.684891,7959,3.764,2.977,
11604781,288.53745,49.611401,8429,4.134,1.858,
11606351,289.42075,49.690151,7751,4.061,2.068,
11606529,289.52405,49.672058,7531,4.167,1.75,
11612274,292.6731,49.652969,7694,3.601,3.715,
11618998,295.73752,49.635529,7678,3.645,3.645,
11619202,295.80588,49.64061,8340,3.767,3.052,
11619861,296.05722,49.61636,7549,3.92,2.404,
11619868,296.05969,49.63401,7638,4.11,1.901,
11622328,296.98392,49.653927,7704,4.207,1.683,
11624521,297.86075,49.691711,7870,3.703,3.283,
11649497,284.23224,49.742619,7904,4.028,2.155,
11656492,288.80173,49.735779,8552,3.921,2.691,
11657064,289.12271,49.743931,7516,4.119,1.871,
11662513,292.26315,49.71386,7507,3.945,2.332,
11666104,294.1066,49.776382,8235,3.756,3.455,
11669249,295.57584,49.787621,9740,4.181,2.034,
11671226,296.36603,49.775242,8300,3.744,3.18,
11673668,297.3085,49.713997,8429,4.145,1.756,
11673679,297.31201,49.728859,7800,3.784,2.953,
11700185,284.27194,49.859715,7725,4.088,1.803,
11700370,284.40945,49.851002,8517,3.972,2.046,
11700599,284.5838,49.849171,9057,3.849,2.742,
11700604,284.59064,49.898811,7859,3.859,2.463,
11707053,288.73508,49.825069,8383,4.061,2.174,
11708238,289.35391,49.894058,8087,4.155,1.791,
11710462,290.54089,49.896439,7805,3.958,2.277,
11713094,292.03464,49.856529,8753,3.796,3.335,
11713245,292.11249,49.882771,9558,3.838,2.897,
11713924,292.49619,49.80143,7550,3.635,3.709,
11714150,292.60742,49.885818,8493,3.77,3.061,
11718839,294.82349,49.801689,8443,3.755,3.127,
11720757,295.65091,49.831581,8878,4.232,1.784,
11721791,296.07404,49.810558,9067,4.08,2.232,
11723372,296.72363,49.824711,7861,3.622,3.903,
11725401,297.47174,49.830818,8527,3.765,3.082,
11725829,297.63651,49.865849,8156,3.801,2.827,
11756985,288.33661,49.951141,8572,4.157,1.932,
11761070,290.67719,49.99929,7550,4.115,1.883,
11770258,295.3364,49.98045,8398,4.116,2.015,
11771670,295.95676,49.955139,7972,3.908,2.619,
11772184,296.15457,49.957722,8468,4.139,1.963,
11772228,296.17084,49.945518,7921,4.023,2.3,
11773909,296.85605,49.900471,7620,4.222,1.481,
11807603,288.27414,50.003719,8814,4.099,2.132,
11809179,289.14056,50.01749,8273,4.029,2.254,
11821140,295.36237,50.053059,8262,3.738,3.209,
11821988,295.71695,50.066978,8094,3.905,2.656,
11822666,295.98965,50.0755,8615,3.784,3.003,
11822789,296.04001,50.056782,7780,3.874,2.658,
11822838,296.06363,50.041031,7543,4.017,2.115,
11823661,296.39038,50.00668,8540,3.871,2.56,
11825198,297.0285,50.023708,7874,3.768,2.938,
11852985,284.99982,50.100349,7935,3.989,2.276,
11858293,288.5036,50.14315,8211,4.072,1.95,
11859408,289.15671,50.139381,9030,3.822,3.218,
11870315,294.97559,50.107941,8513,3.775,2.985,
11871236,295.40604,50.137859,7904,3.954,2.39,
11872848,296.05847,50.175499,8158,3.801,2.814,
11874676,296.81381,50.188919,8292,4.022,2.167,
11904591,285.96054,50.258461,9828,3.877,2.887,
11909497,289.04901,50.201229,7619,3.59,3.777,
11910642,289.64075,50.283508,7861,3.613,3.616,
11912764,290.87454,50.29269,7696,3.729,3.392,
11913071,291.0614,50.25544,8529,3.769,3.065,
11913365,291.20541,50.20805,7956,3.895,2.664,
11918779,294.21484,50.22467,9538,3.665,4.002,
11919968,294.75659,50.260601,7935,3.911,2.526,
11923819,296.46429,50.286152,7967,4.001,2.379,
11953224,285.36127,50.385201,9828,4.106,2.273,
11954881,286.45667,50.33744,8304,3.947,2.594,
11957286,288.05707,50.335285,7502,4.089,1.757,
11961072,290.21008,50.392811,8402,3.93,2.627,
11962557,291.15955,50.364712,8794,3.814,2.881,
11966381,293.39606,50.380791,9046,3.831,3.18,
11972526,296.2009,50.365768,7780,4.024,2.167,
11973921,296.76895,50.339851,8914,3.896,2.867,
11973943,296.77609,50.380569,7542,4.036,1.999,
11974090,296.83899,50.373692,9711,4.13,2.181,
12011851,290.83749,50.42197,7985,3.704,3.331,
12013034,291.58264,50.451649,8601,4.137,2.031,
12016717,293.71844,50.41283,8763,3.973,2.537,
12017083,293.88913,50.46426,7509,3.549,4.109,
12017894,294.25705,50.44569,7673,4.07,1.962,
12020590,295.58481,50.46077,8226,3.717,3.299,
12021387,295.91083,50.40976,9414,3.883,2.777,
12055345,287.7442,50.508949,9155,3.405,5.396,
12055866,288.06348,50.50832,8615,3.784,3.003,
12057621,289.07056,50.512161,8163,3.71,3.336,
12059158,289.95053,50.584919,7809,3.761,2.957,
12061741,291.53937,50.57328,9399,4.036,2.431,
12062443,291.95016,50.519489,7603,3.973,2.334,
12066225,293.93124,50.596931,9109,4.142,1.865,
12066844,294.21292,50.535961,9296,4.085,2.253,
12067780,294.66568,50.516209,8729,3.696,3.786,
12068180,294.84341,50.534279,7680,3.781,2.763,
12069786,295.62045,50.53933,7542,3.967,2.367,
12071006,296.10501,50.518471,7598,3.867,2.692,
12071317,296.23633,50.513432,7794,4.086,1.981,
12072110,296.5593,50.546909,7523,4.121,1.606,
12072819,296.83728,50.50959,7904,3.954,2.39,
12104951,287.96799,50.658951,8517,3.789,3.254,
12108164,289.86737,50.665829,8317,4.091,2.074,
12111004,291.65576,50.6465,7680,3.865,2.692,
12115732,294.21658,50.636711,7657,4.013,2.127,
12116239,294.45203,50.67223,9377,4.134,2.117,
12153021,287.70502,50.720058,9287,3.812,3.324,
12155426,289.20706,50.77821,7974,3.712,3.301,
12157987,290.66302,50.704731,7959,3.764,2.977,
12158998,291.30386,50.744148,7861,3.989,2.277,
12166770,295.36047,50.727631,8947,4.018,2.412,
12167361,295.59872,50.720669,8214,4.104,1.938,
12201782,287.3685,50.893219,8564,3.793,2.968,
12214309,294.63083,50.811211,9109,4.132,1.893,
12216210,295.53116,50.87566,7760,3.781,2.746,
12216706,295.74377,50.830921,8749,3.806,2.911,
12253106,288.41159,50.908569,7709,3.991,2.189,
12254389,289.18964,50.964741,7663,3.856,2.726,
12254419,289.20831,50.94281,7675,3.995,2.259,
12255108,289.59912,50.938591,7577,4.04,2.114,
12257449,290.94522,50.90316,8615,3.784,3.003,
12268220,296.49069,50.905861,8026,3.65,3.461,
12300949,287.40125,51.094379,7843,3.829,2.909,
12303878,289.35062,51.091518,7606,3.997,2.174,
12306265,290.75238,51.034149,8145,3.78,3.201,
12306497,290.89612,51.05547,8218,4.072,2.115,
12307309,291.43347,51.086311,7872,4.049,2.124,
12314750,295.3848,51.038288,7519,3.78,3.005,
12351207,288.08453,51.154221,8059,3.781,2.896,
12353867,289.64603,51.172562,9345,4.14,2.094,
12365420,295.52899,51.103371,7798,3.843,2.757,
12365432,295.53406,51.194939,8902,3.824,2.836,
12400984,287.58475,51.295422,7608,4.08,1.991,
12417739,295.99185,51.25404,7910,3.979,2.35,
12453851,287.70883,51.37254,8564,4.042,2.266,
12456917,289.49432,51.33601,8902,3.826,2.828,
12470041,296.01483,51.34697,7517,3.717,3.226,
12470317,296.14398,51.39262,8089,3.729,3.247,
12471199,296.51108,51.34494,9689,3.864,3.166,
12508348,290.17352,51.415131,9166,4.022,2.436,
12554536,289.13153,51.538132,7657,4.013,2.127,
12557561,290.97583,51.57552,7592,4.159,1.714,
12602335,290.44873,51.675121,8230,3.905,2.685,
12602567,290.5867,51.602234,8564,3.932,2.649,
12603159,290.97791,51.67086,8365,3.77,3.063,
12643786,288.45502,51.78009,7549,3.95,2.315,
12646712,290.23013,51.767651,7554,4.018,2.186,
12688835,288.75446,51.848721,8759,3.814,2.878,
12736056,289.94058,51.92305,9451,4.045,2.198,
12784394,289.96423,52.094341,8042,3.68,3.372,
12784518,290.02997,52.093719,8354,3.758,3.088,
12885086,290.09616,52.24799,8026,4.007,2.282,
12885346,290.25186,52.203461,9797,3.739,3.823,
