kepler_id,ra,dec,Teff,logg,Radius
5726990,297.37033,40.98941,6329,4.231,1.317
5730380,298.05832,40.943069,6092,4.114,1.363
5731874,298.37012,40.95166,6467,4.377,1.174
5733972,298.77542,40.947922,6131,4.262,1.199
5737104,299.40335,40.968849,6572,4.365,1.238
5738698,299.71979,40.903961,6466,4.278,1.21
5769395,283.48077,41.01947,6197,4.255,1.217
5769824,283.68491,41.008259,6318,4.394,1.179
5770296,283.90826,41.080429,6344,4.337,1.155
5770515,284.01733,41.075111,6108,4.313,1.194
5770562,284.04599,41.053188,6177,4.3,1.173
5770860,284.19012,41.025028,6656,4.315,1.296
5770869,284.1937,41.05476,6175,4.19,1.352
5771097,284.32272,41.008671,6435,4.25,1.309
5772139,284.86176,41.016708,6389,4.197,1.346
5772635,285.10748,41.012493,6015,4.325,1.15
5772911,285.23175,41.046989,6516,4.228,1.385
5772918,285.23389,41.023289,6257,4.23,1.33
5773157,285.34894,41.023319,6017,4.313,1.158
5774729,286.07959,41.018681,6507,4.346,1.217
5775100,286.24231,41.005791,6201,4.376,1.17
5779717,288.14136,41.003948,6425,4.34,1.217
5779785,288.17017,41.025188,6520,4.375,1.215
5780241,288.34048,41.041729,6518,4.28,1.294
5780245,288.3421,41.00642,6370,4.228,1.316
5780529,288.43762,41.023449,6789,4.307,1.308
5780881,288.57965,41.058479,6435,4.201,1.355
5781286,288.72961,41.003159,6418,4.211,1.339
5781301,288.73291,41.059921,6435,4.385,1.157
5781380,288.76285,41.024509,6263,4.251,1.247
5781616,288.8399,41.056591,7011,4.283,1.322
5781811,288.91202,41.06953,6204,4.192,1.343
5781874,288.93436,41.018341,6520,4.348,1.169
5782846,289.25082,41.061241,6299,4.276,1.217
5783085,289.33176,41.06995,6298,4.284,1.29
5783411,289.4472,41.035191,6068,4.196,1.326
5783528,289.48529,41.073528,6450,4.386,1.155
5784101,289.65979,41.004951,6331,4.257,1.281
5785952,290.20517,41.061138,6602,4.354,1.223
5786247,290.2836,41.07962,6392,4.399,1.162
5786291,290.29749,41.016941,6362,4.29,1.306
5786721,290.40939,41.055962,6468,4.221,1.358
5788044,290.83606,41.04982,6572,4.365,1.238
5788360,290.95142,41.072262,6133,4.266,1.208
5788516,291.00809,41.024971,6397,4.267,1.22
5790827,291.78009,41.038181,6807,4.321,1.302
5791217,291.91,41.065208,6466,4.186,1.378
5791231,291.91516,41.022732,6201,4.316,1.265
5791712,292.07144,41.075748,6170,4.277,1.33
5791802,292.10406,41.038261,6057,4.25,1.203
5791900,292.13666,41.02005,6492,4.378,1.206
5791915,292.14221,41.00943,6061,4.222,1.265
5792093,292.2002,41.013721,6699,4.288,1.339
5792405,292.29431,41.027546,6285,4.321,1.261
5792627,292.3573,41.016861,6662,4.298,1.298
5792818,292.41235,41.0742,6506,4.362,1.207
5792983,292.46158,41.042992,6225,4.344,1.225
5793278,292.56006,41.03616,6410,4.224,1.398
5793557,292.64569,41.039001,6031,4.197,1.299
5793963,292.79147,41.08852,6096,4.331,1.192
5794197,292.85925,41.001282,7196,4.252,1.358
5794960,293.07779,41.05127,6706,4.379,1.162
5795522,293.25299,41.023529,6316,4.243,1.273
5801452,294.88528,41.05191,6440,4.38,1.169
5801556,294.91055,41.005409,6922,4.294,1.369
5801571,294.9133,41.074711,6366,4.352,1.236
5801719,294.95053,41.004601,6353,4.219,1.258
5801922,295.00873,41.03112,6282,4.245,1.256
5802008,295.03381,41.01379,6594,4.215,1.331
5802398,295.13742,41.00174,6638,4.34,1.161
5802601,295.20068,41.078461,6168,4.178,1.394
5802809,295.26318,41.004292,6131,4.302,1.176
5802834,295.27036,41.024109,6343,4.333,1.215
5807205,296.26764,41.006748,6356,4.215,1.358
5807461,296.32535,41.09639,6311,4.398,1.172
5807588,296.3508,41.002441,6741,4.365,1.195
5807620,296.35675,41.078209,6282,4.238,1.25
5807760,296.3866,41.056061,6639,4.373,1.177
5808181,296.4776,41.001541,6316,4.304,1.166
5808241,296.4902,41.085331,6354,4.213,1.321
5808571,296.55423,41.099178,6083,4.286,1.18
5809710,296.81693,41.031872,6247,4.323,1.162
5809758,296.83112,41.014961,6372,4.205,1.333
5810671,297.03674,41.0741,6428,4.258,1.341
5812263,297.37585,41.08728,6473,4.317,1.206
5812701,297.45374,41.01099,6823,4.308,1.367
5813103,297.53363,41.048969,6054,4.279,1.211
5813106,297.53503,41.087921,6105,4.314,1.237
5814238,297.75418,41.09753,6373,4.313,1.172
5814568,297.82086,41.090031,6636,4.315,1.231
5817023,298.37518,41.043812,6516,4.372,1.183
5819968,298.94382,41.075321,6194,4.263,1.161
5821165,299.17291,41.039169,6047,4.223,1.266
5823436,299.6076,41.00634,6416,4.316,1.235
5823557,299.63028,41.03569,6398,4.276,1.249
5823587,299.63605,41.043308,6580,4.377,1.169
5853681,282.70605,41.196426,6003,4.259,1.269
5854092,282.89481,41.123219,6105,4.234,1.32
5855695,283.67111,41.17926,6227,4.224,1.383
5855789,283.71069,41.150921,6482,4.323,1.259
5856836,284.2233,41.115879,6281,4.261,1.33
5857450,284.56342,41.117619,6046,4.248,1.194
5857497,284.58545,41.124519,6327,4.327,1.175
5857501,284.58713,41.111599,6520,4.357,1.192
5857979,284.82327,41.117512,6244,4.273,1.165
5858178,284.93216,41.15522,6330,4.324,1.208
5858394,285.03036,41.11824,6191,4.296,1.225
5858515,285.09885,41.152111,6337,4.367,1.172
5858519,285.10342,41.112469,6188,4.314,1.166
5859494,285.57294,41.11272,6046,4.314,1.153
5860372,285.96323,41.146332,6483,4.354,1.202
5860398,285.97375,41.118309,6266,4.37,1.163
5861082,286.2796,41.12244,6315,4.258,1.282
5865451,288.16217,41.163589,6362,4.272,1.296
5865485,288.17612,41.128441,6937,4.307,1.338
5865892,288.35568,41.107342,6495,4.202,1.307
5866181,288.47717,41.117008,6165,4.284,1.241
5866197,288.4816,41.17725,6126,4.168,1.382
5866245,288.49857,41.173759,6153,4.213,1.331
5866568,288.62418,41.14069,6329,4.302,1.261
5866658,288.6582,41.116539,6221,4.335,1.162
5867342,288.89175,41.103748,6214,4.328,1.165
5867354,288.89496,41.10767,6485,4.305,1.287
5867455,288.92764,41.194248,6471,4.238,1.247
5867606,288.98361,41.115669,6337,4.245,1.29
5867697,289.01355,41.192631,6131,4.303,1.192
5867825,289.0477,41.159981,6057,4.272,1.24
5868302,289.2081,41.163212,6379,4.231,1.285
5869168,289.49753,41.171371,6322,4.247,1.351
5869610,289.62952,41.1464,6261,4.263,1.279
5869806,289.68158,41.103222,6294,4.233,1.385
5869903,289.71521,41.182777,6119,4.215,1.374
5870102,289.77612,41.14883,6117,4.229,1.306
5870675,289.96738,41.171982,6501,4.256,1.365
5870827,290.0144,41.17667,6060,4.15,1.391
5871194,290.13309,41.145214,6471,4.228,1.3
5871405,290.20065,41.111759,6469,4.385,1.193
5871753,290.30618,41.1031,6798,4.295,1.336
5871957,290.36609,41.14386,6194,4.252,1.275
5872023,290.38873,41.16346,6289,4.395,1.171
5872436,290.51279,41.184551,6478,4.371,1.188
5872552,290.55035,41.133251,6442,4.388,1.183
5872581,290.56027,41.176079,6525,4.381,1.161
5872613,290.56897,41.167809,6269,4.405,1.155
5872860,290.65002,41.19099,6377,4.398,1.158
5873158,290.74033,41.188969,6008,4.311,1.237
5873488,290.85526,41.125309,6499,4.378,1.169
5873713,290.93622,41.104408,6084,4.3,1.25
5873832,290.97815,41.11129,6395,4.312,1.158
5876035,291.71368,41.186291,6363,4.386,1.198
5876367,291.82162,41.159809,6381,4.302,1.324
5876399,291.83478,41.12244,6438,4.348,1.243
5876689,291.9313,41.176407,6737,4.276,1.342
5876768,291.95331,41.13385,6507,4.268,1.233
5876914,292,41.147152,6353,4.33,1.211
5877382,292.16724,41.113369,6377,4.398,1.158
5877411,292.17548,41.135029,6079,4.239,1.234
5877510,292.2103,41.109131,6187,4.348,1.208
5877620,292.24655,41.181808,6252,4.354,1.195
5878001,292.36325,41.10989,6052,4.214,1.281
5878914,292.66321,41.1287,6359,4.193,1.384
5879287,292.77774,41.177608,6002,4.136,1.341
5879911,292.96133,41.167721,6500,4.371,1.187
5880025,292.99609,41.101742,6372,4.272,1.319
5880107,293.01968,41.12204,6106,4.229,1.328
5880661,293.18646,41.128819,6429,4.378,1.173
5881189,293.33987,41.120609,6756,4.292,1.346
5881888,293.54758,41.110081,6571,4.368,1.192
5882158,293.62943,41.181511,6468,4.363,1.25
5882446,293.71762,41.146412,6218,4.162,1.257
5882458,293.72375,41.14817,6521,4.352,1.276
5887502,295.09436,41.11364,6730,4.37,1.183
5888202,295.27676,41.132511,6302,4.25,1.359
5892130,296.20831,41.152828,6639,4.373,1.177
5892162,296.21915,41.187649,6439,4.329,1.197
5892334,296.26154,41.143879,6418,4.395,1.171
5892438,296.28592,41.18364,6198,4.334,1.164
5892681,296.34027,41.141029,6230,4.164,1.372
5893298,296.47528,41.15073,6217,4.306,1.196
5893541,296.52478,41.191792,6584,4.318,1.247
5893859,296.5961,41.149471,6343,4.279,1.226
5894754,296.81125,41.175968,6539,4.248,1.357
5897396,297.38583,41.16848,6363,4.23,1.329
5897633,297.43527,41.152569,6134,4.298,1.201
5898014,297.51456,41.114521,6704,4.353,1.225
5898282,297.56631,41.116741,6356,4.326,1.279
5898578,297.63443,41.157131,6040,4.384,1.153
5900053,297.9487,41.11417,6058,4.199,1.373
5900081,297.95676,41.178028,6050,4.324,1.195
5902827,298.56393,41.192558,6645,4.331,1.278
5903615,298.73367,41.131779,6369,4.386,1.159
5904679,298.93604,41.197922,6720,4.329,1.282
5904699,298.9393,41.143589,6755,4.311,1.298
5904709,298.94159,41.108559,6286,4.329,1.166
5904937,298.98428,41.195801,6440,4.307,1.196
5906168,299.24002,41.15781,6640,4.343,1.25
5940283,283.95377,41.220451,6157,4.308,1.198
5941978,284.81607,41.228378,6631,4.244,1.368
5942715,285.16635,41.229641,6506,4.362,1.207
5944395,285.97867,41.249889,6385,4.212,1.319
5944479,286.02002,41.21571,6373,4.397,1.16
5944809,286.18671,41.20929,6002,4.318,1.18
5949765,288.37491,41.27457,6395,4.17,1.394
5949982,288.45526,41.279121,6714,4.293,1.325
5950377,288.60574,41.24538,6351,4.286,1.28
5950604,288.68991,41.268841,6432,4.32,1.172
5950676,288.7222,41.281181,6489,4.254,1.25
5951081,288.86801,41.252731,6602,4.354,1.223
5951328,288.94516,41.230656,6395,4.25,1.364
5951569,289.02441,41.261711,6617,4.345,1.211
5951779,289.09366,41.269279,6841,4.316,1.316
5952034,289.16629,41.20594,6407,4.197,1.404
5952935,289.44467,41.296799,6720,4.298,1.353
5953057,289.48032,41.269878,6297,4.322,1.187
5953438,289.59161,41.29874,6699,4.288,1.339
5953644,289.6575,41.20892,7039,4.307,1.342
5954001,289.77954,41.214409,6049,4.248,1.354
5954627,289.96796,41.238113,6265,4.229,1.393
5954946,290.06543,41.21656,6694,4.295,1.362
5955461,290.22592,41.226871,6446,4.33,1.235
5955637,290.28168,41.222729,6415,4.374,1.224
5955850,290.34686,41.239391,6440,4.38,1.169
5955905,290.36288,41.209869,6766,4.291,1.326
5956476,290.55115,41.299191,6593,4.292,1.29
5956924,290.70346,41.217419,6046,4.264,1.167
5957220,290.80923,41.27726,6739,4.32,1.278
5959556,291.57733,41.245129,6213,4.387,1.195
5960226,291.79706,41.25042,6442,4.388,1.183
5960635,291.93637,41.202801,6195,4.309,1.155
5960769,291.97684,41.258259,6031,4.22,1.289
5961270,292.14844,41.246876,6222,4.211,1.402
5961433,292.20337,41.227749,6572,4.365,1.238
5961672,292.284,41.25024,6618,4.344,1.229
5961793,292.32135,41.219891,6623,4.355,1.261
5961845,292.33353,41.23304,6362,4.353,1.273
5961876,292.34357,41.297909,6478,4.371,1.188
5962148,292.42636,41.207588,6147,4.191,1.271
5962514,292.53986,41.21159,6785,4.321,1.342
5963255,292.77701,41.291672,6593,4.292,1.29
5963412,292.83151,41.228329,6126,4.308,1.167
5963490,292.85602,41.295872,6296,4.217,1.35
5963660,292.91016,41.299511,6657,4.274,1.316
5963792,292.94864,41.259769,6678,4.215,1.382
5963915,292.98297,41.232971,6630,4.364,1.201
5964069,293.02356,41.226158,7148,4.346,1.247
5964314,293.09061,41.251831,6200,4.305,1.2
5964966,293.26743,41.273369,6623,4.355,1.261
5965562,293.44229,41.290771,6468,4.273,1.319
5966154,293.62604,41.27282,6034,4.359,1.179
5966237,293.64902,41.29752,6796,4.329,1.283
5966296,293.66833,41.256771,6667,4.321,1.279
5966824,293.82166,41.22023,6098,4.164,1.394
5967092,293.8905,41.255131,6233,4.306,1.194
5967147,293.90491,41.284649,6451,4.262,1.344
5967330,293.952,41.267658,6175,4.202,1.313
5975876,296.10376,41.232979,6478,4.269,1.246
5976110,296.16013,41.254311,6274,4.236,1.291
5976195,296.17984,41.274658,6086,4.235,1.301
5976379,296.22098,41.294521,6289,4.336,1.214
5976413,296.22852,41.270599,6487,4.291,1.306
5976597,296.26331,41.245541,6508,4.355,1.166
5978470,296.68793,41.25758,6175,4.185,1.403
5978533,296.70178,41.246578,6516,4.286,1.22
5978913,296.78799,41.209309,6637,4.262,1.351
5979723,296.96582,41.232307,6191,4.309,1.175
5980555,297.14871,41.24844,7064,4.353,1.227
5981351,297.31454,41.217876,6621,4.242,1.356
5981595,297.36462,41.29483,6157,4.202,1.35
5982901,297.63623,41.284821,6365,4.171,1.397
5985441,298.21393,41.201038,7004,4.341,1.256
5985713,298.26816,41.251663,6047,4.266,1.207
5990313,299.22021,41.25005,6318,4.181,1.346
5991528,299.46964,41.200642,6052,4.322,1.151
6019612,282.41376,41.355064,6357,4.203,1.338
6020746,282.96799,41.30225,6175,4.309,1.176
6022110,283.63721,41.346401,6557,4.249,1.393
6022710,283.93521,41.31781,6228,4.253,1.232
6023436,284.28073,41.310242,6243,4.276,1.191
6024427,284.78241,41.330471,6081,4.282,1.188
6024992,285.07538,41.333279,6214,4.374,1.186
6025174,285.17563,41.342499,6123,4.332,1.252
6025450,285.29428,41.395569,6523,4.305,1.233
6025964,285.54352,41.30061,6330,4.356,1.261
6026280,285.68454,41.38744,6251,4.319,1.17
6026320,285.70471,41.31736,6210,4.229,1.293
6026531,285.79971,41.347366,6351,4.227,1.278
6028872,286.92639,41.392429,6344,4.309,1.185
6028942,286.9592,41.372089,6297,4.268,1.253
6028968,286.9718,41.35397,6392,4.399,1.162
6029214,287.07562,41.390968,6175,4.295,1.288
6033614,288.91306,41.393398,6478,4.322,1.206
6033657,288.92966,41.342812,6874,4.274,1.384
6033833,288.9892,41.378429,6504,4.289,1.322
6034754,289.31628,41.32552,6382,4.282,1.265
6034897,289.36725,41.309898,6071,4.266,1.186
6035296,289.50201,41.367641,6394,4.26,1.253
6035989,289.73093,41.313122,6192,4.326,1.162
6036295,289.81912,41.31749,6082,4.241,1.274
6036516,289.89429,41.395592,6173,4.218,1.269
6037851,290.31268,41.318539,6701,4.266,1.394
6038135,290.39252,41.382858,6697,4.321,1.24
6038257,290.43301,41.353359,6392,4.399,1.162
6038805,290.60178,41.356789,6338,4.22,1.293
6041636,291.57471,41.395321,6401,4.389,1.15
6041885,291.64951,41.348579,6895,4.368,1.188
6043088,292.04025,41.316292,6601,4.378,1.167
6043152,292.0611,41.337231,6401,4.389,1.15
6043168,292.06558,41.300732,6266,4.259,1.201
6043438,292.1467,41.363369,6568,4.36,1.211
6044159,292.37903,41.33567,6817,4.262,1.32
6044352,292.4292,41.365398,6415,4.374,1.224
6045482,292.76315,41.345638,6661,4.316,1.216
6045541,292.77914,41.37558,6493,4.339,1.18
6045658,292.81567,41.327129,6218,4.256,1.197
6045682,292.82239,41.319721,6531,4.243,1.287
6045726,292.8335,41.362942,6319,4.231,1.274
6046621,293.1203,41.317532,6210,4.205,1.359
6046787,293.17288,41.387341,6467,4.377,1.174
6047087,293.26654,41.39262,6070,4.244,1.255
6047472,293.37909,41.35619,6561,4.311,1.253
6048139,293.56845,41.30735,6086,4.311,1.196
6048208,293.58954,41.319832,6909,4.304,1.344
6048250,293.60593,41.325809,6544,4.285,1.296
6048758,293.75949,41.369549,6467,4.377,1.174
6048801,293.77066,41.356731,6592,4.369,1.19
6049286,293.90796,41.363659,6658,4.265,1.336
6049314,293.91605,41.352661,6419,4.376,1.178
6049532,293.98318,41.381329,6164,4.295,1.184
6049803,294.06152,41.33617,6206,4.387,1.194
6049987,294.10739,41.390518,6466,4.386,1.154
6057504,296.0499,41.308048,6606,4.276,1.341
6057836,296.12482,41.326698,6500,4.371,1.187
6058184,296.20593,41.326221,6655,4.322,1.26
6058575,296.29785,41.302689,6290,4.164,1.399
6060355,296.71936,41.380482,6760,4.318,1.192
6060585,296.77087,41.37188,6459,4.28,1.259
6060713,296.79553,41.341789,6060,4.169,1.323
6062348,297.1503,41.393188,6061,4.314,1.151
6062853,297.26584,41.39349,6708,4.357,1.215
6063511,297.42026,41.358459,6456,4.283,1.287
6063741,297.46973,41.39666,6338,4.3,1.224
6065223,297.8226,41.36161,6455,4.239,1.247
6066379,298.13248,41.33427,6282,4.207,1.343
6070714,299.09543,41.33987,6521,4.237,1.382
6071286,299.20227,41.390915,6157,4.223,1.197
6100631,282.62616,41.451511,6389,4.234,1.384
6101256,282.91187,41.43993,6506,4.283,1.291
6101535,283.02045,41.466579,6168,4.263,1.365
6101800,283.1626,41.434448,6294,4.268,1.311
6101985,283.25217,41.43129,6072,4.328,1.155
6102070,283.29501,41.412521,6035,4.337,1.183
6102566,283.53156,41.44643,6242,4.285,1.316
6102714,283.59946,41.421551,6126,4.309,1.207
6102963,283.71832,41.459702,6058,4.229,1.316
6103873,284.16125,41.402012,6517,4.265,1.342
6104482,284.48962,41.415562,6174,4.294,1.223
6104643,284.5676,41.48101,6126,4.222,1.338
6105216,284.86646,41.462078,6174,4.342,1.151
6105218,284.86716,41.416721,6086,4.235,1.301
6105462,284.978,41.420158,6429,4.241,1.262
6105491,284.99152,41.433338,6738,4.3,1.363
6105574,285.02625,41.498909,6210,4.334,1.171
6106019,285.22247,41.444981,6017,4.234,1.253
6106252,285.33694,41.42271,6449,4.279,1.364
6106415,285.41531,41.490093,6028,4.295,1.202
6106571,285.48117,41.42836,6651,4.283,1.356
6107155,285.7565,41.456409,6322,4.269,1.261
6107196,285.77405,41.46146,6542,4.368,1.229
6107499,285.9158,41.46674,6442,4.388,1.183
6107579,285.95377,41.438351,6183,4.327,1.185
6107625,285.97537,41.468472,6330,4.326,1.213
6109561,286.85904,41.471378,6211,4.304,1.224
6109619,286.88452,41.456379,6596,4.35,1.263
6109687,286.9133,41.450668,6202,4.36,1.17
6109754,286.93976,41.488129,6135,4.37,1.226
6110417,287.22522,41.423409,6141,4.26,1.267
6114196,288.79221,41.4907,6795,4.328,1.222
6114333,288.84201,41.439621,6248,4.256,1.295
6114442,288.88141,41.404591,6391,4.388,1.154
6114703,288.97464,41.48008,6218,4.289,1.3
6114745,288.98914,41.40543,6461,4.371,1.156
6114798,289.00461,41.40493,6442,4.388,1.183
6114912,289.04337,41.486019,6415,4.374,1.224
6115025,289.0834,41.433865,6872,4.257,1.402
6115042,289.09018,41.43079,6263,4.376,1.22
6115240,289.15472,41.40237,6460,4.269,1.279
6115620,289.29291,41.417912,6698,4.278,1.365
6115666,289.30991,41.431129,6177,4.257,1.268
6116048,289.44318,41.410179,6031,4.269,1.19
6116193,289.48764,41.448792,6492,4.316,1.261
6116413,289.56009,41.473919,6272,4.377,1.191
6116731,289.65707,41.481689,6033,4.218,1.358
6116955,289.72678,41.467949,6311,4.398,1.172
6117246,289.81155,41.44957,6292,4.363,1.183
6117358,289.84332,41.428799,6103,4.22,1.308
6117604,289.92145,41.493149,6469,4.301,1.285
6117947,290.02509,41.40519,6131,4.317,1.219
6118145,290.08176,41.409309,6571,4.301,1.243
6118420,290.16382,41.420509,6418,4.395,1.171
6118448,290.17545,41.43644,6478,4.371,1.188
6118932,290.32281,41.446709,6381,4.385,1.151
6119426,290.46497,41.425709,6260,4.279,1.24
6119471,290.47968,41.488461,6269,4.405,1.155
6119834,290.59448,41.472321,6492,4.378,1.206
6119988,290.65036,41.418949,6391,4.374,1.156
6120098,290.68616,41.44688,6392,4.399,1.162
6123124,291.68842,41.419601,6456,4.346,1.201
6123198,291.71307,41.450279,6525,4.381,1.161
6123843,291.91727,41.480591,6381,4.386,1.158
6124357,292.07932,41.467781,6547,4.241,1.371
6124391,292.09149,41.422031,6499,4.318,1.213
6124396,292.09238,41.471359,6054,4.282,1.301
6124740,292.20078,41.423069,6780,4.266,1.387
6124836,292.22815,41.420212,6598,4.372,1.182
6124864,292.2352,41.435558,6860,4.326,1.292
6125035,292.29077,41.4888,6013,4.356,1.165
6125446,292.4086,41.418308,6537,4.322,1.221
6125520,292.4296,41.452702,6392,4.399,1.162
6125756,292.50458,41.494171,6520,4.231,1.362
6125835,292.53336,41.433071,6718,4.284,1.325
6126188,292.651,41.431019,6556,4.29,1.363
6126191,292.65146,41.449863,6061,4.12,1.336
6126251,292.67493,41.456409,6137,4.2,1.307
6126512,292.75418,41.499432,6301,4.366,1.196
6126608,292.78571,41.406601,6512,4.246,1.386
6127287,292.99899,41.458241,6506,4.362,1.207
6127356,293.02057,41.483082,6282,4.269,1.253
6127736,293.13257,41.452358,6190,4.308,1.213
6127764,293.14212,41.452251,6656,4.351,1.232
6128289,293.29648,41.48444,6392,4.399,1.162
6128333,293.31018,41.439259,6378,4.335,1.211
6129077,293.53647,41.418709,6383,4.341,1.187
6129276,293.59708,41.483398,6290,4.221,1.297
6129463,293.65259,41.41011,6074,4.263,1.193
6129696,293.71854,41.401299,6085,4.138,1.387
6130071,293.8295,41.478081,6617,4.3,1.241
6130185,293.86334,41.43766,6011,4.233,1.359
6130983,294.08939,41.494492,6401,4.389,1.15
6131097,294.12558,41.448059,6397,4.305,1.171
6131221,294.16074,41.440029,6485,4.273,1.374
6131278,294.17624,41.457359,6021,4.183,1.308
6131436,294.21631,41.46558,6344,4.317,1.229
6131444,294.22043,41.428478,6043,4.158,1.328
6131451,294.22455,41.447071,6544,4.285,1.296
6138242,295.96207,41.454151,6643,4.357,1.216
6139662,296.27853,41.455029,6303,4.374,1.19
6139856,296.3176,41.46368,6601,4.378,1.167
6140059,296.3566,41.455391,6198,4.252,1.239
6140300,296.41196,41.49295,6422,4.299,1.202
6141120,296.59778,41.421371,6279,4.331,1.155
6141503,296.69128,41.47187,6665,4.383,1.153
6143907,297.194,41.40691,7000,4.319,1.311
6144865,297.42175,41.411991,6387,4.303,1.214
6145032,297.45773,41.48177,6315,4.295,1.244
6145991,297.68967,41.454391,6250,4.205,1.297
6148271,298.22964,41.459839,6505,4.342,1.228
6148349,298.24631,41.422512,6050,4.18,1.39
6148829,298.35291,41.451778,6343,4.289,1.188
6153030,299.22519,41.421238,6170,4.12,1.337
6181493,282.44479,41.558418,6465,4.333,1.197
6182550,282.93073,41.552662,6350,4.263,1.288
6182578,282.94409,41.570831,6033,4.291,1.194
6182812,283.05637,41.52586,6517,4.354,1.186
6183207,283.24469,41.514561,6030,4.316,1.152
6185257,284.24051,41.547211,6363,4.386,1.198
6185841,284.5155,41.547371,6597,4.322,1.155
6185916,284.55405,41.562191,6238,4.287,1.228
6186554,284.87106,41.552242,6231,4.151,1.393
6186956,285.06195,41.534641,6350,4.29,1.153
6187073,285.12122,41.549625,6283,4.1,1.393
6187656,285.40436,41.551239,6450,4.386,1.155
6187665,285.40857,41.507481,6020,4.265,1.329
6187696,285.42426,41.584469,6237,4.285,1.21
6187850,285.49744,41.563229,6302,4.183,1.345
6187892,285.51947,41.582539,6437,4.32,1.158
6188402,285.76678,41.584949,6247,4.209,1.257
6188442,285.78543,41.51123,6127,4.355,1.161
6188789,285.92972,41.502159,6070,4.191,1.334
6190595,286.76575,41.575611,6311,4.264,1.271
6190683,286.8078,41.577301,6096,4.242,1.323
6190873,286.89487,41.583519,7083,4.333,1.278
6191858,287.29803,41.511795,6363,4.315,1.241
6192254,287.45145,41.531422,6201,4.154,1.357
6195838,288.87469,41.562222,6295,4.21,1.314
6196238,289.01712,41.571812,6447,4.276,1.253
6196587,289.14014,41.539162,6651,4.326,1.219
6197138,289.33405,41.507351,6631,4.305,1.286
6197163,289.34604,41.506771,6060,4.341,1.151
6198383,289.7446,41.564758,6350,4.287,1.174
6198799,289.86761,41.506939,6283,4.318,1.224
6199205,289.98615,41.508732,6568,4.292,1.356
6199294,290.01038,41.5327,6607,4.363,1.204
6199422,290.04654,41.534901,6446,4.235,1.179
6199518,290.07379,41.541389,6867,4.286,1.354
6199593,290.09473,41.561939,6736,4.335,1.243
6200036,290.22116,41.555809,6305,4.341,1.153
6200064,290.23044,41.541199,6745,4.344,1.171
6200810,290.44928,41.535789,6559,4.357,1.218
6201235,290.5853,41.549938,6293,4.243,1.313
6203359,291.31219,41.548241,6535,4.373,1.181
6205064,291.86377,41.518181,6146,4.309,1.215
6205358,291.95132,41.563938,6403,4.286,1.301
6205483,291.98767,41.570881,6468,4.363,1.25
6205532,292.00702,41.5812,6372,4.332,1.197
6205753,292.08435,41.594009,6375,4.307,1.171
6207085,292.51028,41.50473,6234,4.295,1.224
6207183,292.54248,41.575279,6562,4.269,1.328
6207345,292.5874,41.530788,6442,4.388,1.183
6207539,292.64136,41.570969,6379,4.267,1.353
6207546,292.64355,41.541691,6813,4.225,1.398
6207758,292.7131,41.58139,6806,4.247,1.404
6207779,292.72125,41.528,6543,4.293,1.264
6208068,292.80533,41.589481,6505,4.304,1.301
6208292,292.87387,41.523441,6657,4.165,1.38
6208441,292.91681,41.518085,6435,4.311,1.189
6210636,293.60699,41.506458,6468,4.363,1.25
6212165,294.03174,41.529121,6643,4.357,1.216
6212177,294.03601,41.54108,6817,4.25,1.398
6212294,294.06696,41.512539,6349,4.299,1.234
6212672,294.16714,41.565411,6384,4.324,1.211
6212792,294.20081,41.554272,6363,4.386,1.198
6213019,294.27353,41.520061,6489,4.275,1.311
6213151,294.30905,41.506859,6392,4.263,1.323
6213181,294.31799,41.555,6297,4.287,1.219
6213523,294.41031,41.579189,6257,4.23,1.33
6213607,294.43201,41.513008,6397,4.352,1.213
6213665,294.44492,41.53743,6751,4.341,1.253
6213806,294.48309,41.589531,6601,4.378,1.167
6220286,296.11646,41.531521,6198,4.225,1.253
6220811,296.23541,41.555271,6298,4.359,1.176
6222560,296.62607,41.561852,6458,4.135,1.377
6223038,296.74722,41.572418,6481,4.182,1.385
6223411,296.82941,41.576111,6271,4.327,1.18
6223511,296.85181,41.555908,6596,4.268,1.378
6225718,297.32556,41.582462,6320,4.316,1.207
6225814,297.34778,41.507309,6070,4.339,1.152
6225898,297.36865,41.51503,6612,4.383,1.155
6227573,297.76425,41.56324,6878,4.314,1.267
6228193,297.93436,41.516312,6208,4.17,1.265
6228767,298.077,41.566891,6093,4.208,1.268
6229059,298.14066,41.56057,6167,4.197,1.306
6229506,298.23169,41.504581,6070,4.162,1.316
6230001,298.32587,41.572311,6635,4.226,1.352
6230529,298.43726,41.563229,6984,4.308,1.302
6230732,298.48035,41.58778,6444,4.267,1.16
6231361,298.61288,41.565399,6202,4.209,1.295
6232086,298.76758,41.568459,6204,4.249,1.259
6232600,298.87161,41.583279,6447,4.271,1.302
6232847,298.92462,41.596745,6334,4.186,1.318
6233648,299.07907,41.557362,6033,4.082,1.388
6233748,299.09808,41.589958,6115,4.16,1.346
6263983,283.19571,41.64323,6036,4.245,1.342
6264313,283.3501,41.689232,6311,4.398,1.172
6264667,283.53018,41.616779,6569,4.263,1.307
6265473,283.89948,41.697807,6309,4.315,1.2
6267809,285.05515,41.670959,6315,4.198,1.382
6268068,285.18109,41.668442,6095,4.254,1.204
6268448,285.37411,41.698029,6446,4.246,1.325
6268520,285.41086,41.643299,6411,4.377,1.168
