kepler_id,ra,dec,Teff,logg,Radius
9206253,285.86008,45.650711,3655,4.824,0.438
9207124,286.36124,45.642361,3447,4.896,0.354
9210374,288.2038,45.69939,3274,5.044,0.224
9214183,290.155,45.651741,3317,5.057,0.227
9221091,292.97943,45.665031,3439,4.901,0.347
9222296,293.44217,45.641811,3234,5.092,0.195
9227410,295.29694,45.666119,3687,4.839,0.42
9229509,296.02945,45.67849,3444,5.035,0.247
9229798,296.12753,45.62067,3408,4.923,0.325
9230137,296.23798,45.69453,3673,4.691,0.56
9230350,296.30075,45.697418,3677,4.799,0.453
9245465,300.61554,45.631512,3453,5.387,0.107
9265122,283.68185,45.738949,3516,4.887,0.366
9265282,283.77148,45.718079,3208,5.218,0.144
9265422,283.84732,45.707371,3581,4.985,0.302
9266397,284.37201,45.743759,3386,4.975,0.279
9267818,285.11539,45.78503,3573,4.896,0.372
9268481,285.51544,45.73521,3209,5.168,0.161
9269157,285.88116,45.77462,3480,4.931,0.337
9270182,286.51971,45.724201,3373,4.952,0.296
9284403,293.28473,45.767841,3384,4.942,0.305
9289250,295.08725,45.764511,3391,4.93,0.316
9289916,295.32928,45.72543,3621,4.826,0.432
9290256,295.44778,45.784649,3587,4.843,0.409
9326073,283.44928,45.840511,3212,5.289,0.122
9328653,284.86234,45.812401,3266,5.06,0.214
9329032,285.12686,45.858379,3348,4.972,0.277
9329586,285.46906,45.829868,3696,4.821,0.439
9330256,285.84448,45.814049,2661,5.283,0.116
9330426,285.92926,45.800072,3421,5.004,0.273
9330545,285.99237,45.844929,3548,4.869,0.384
9333505,287.74448,45.84354,3348,4.972,0.277
9334410,288.23175,45.814671,3585,4.868,0.388
9335072,288.55795,45.805302,3650,4.805,0.445
9335198,288.62982,45.864529,3682,4.813,0.438
9340260,290.98309,45.834728,3315,5.004,0.252
9346063,293.30957,45.810371,3288,5.033,0.231
9347204,293.75937,45.880119,3539,4.878,0.376
9356921,297.09372,45.837826,3020,5.184,0.147
9388470,283.72678,45.920296,2661,5.283,0.116
9388479,283.73203,45.958771,3582,4.807,0.458
9389594,284.3457,45.986809,3577,4.899,0.358
9391230,285.25925,45.916679,3230,5.294,0.122
9395840,287.87201,45.961929,3306,5.065,0.22
9396164,288.07065,45.905739,3651,4.802,0.446
9396972,288.54385,45.996861,3098,5.155,0.16
9398220,289.23831,45.904179,3356,4.965,0.284
9398233,289.2464,45.911629,3622,4.879,0.379
9401110,290.63077,45.90377,3678,4.802,0.454
9401964,290.97046,45.973251,3251,5.077,0.204
9407162,293.08682,45.98267,3435,4.965,0.29
9407581,293.26489,45.948689,3569,4.877,0.378
9408942,293.79318,45.918968,2661,5.283,0.116
9409524,294.02127,45.990238,3476,5.375,0.11
9410126,294.23846,45.980808,3559,4.937,0.325
9410731,294.44135,45.983479,3604,4.836,0.422
9410799,294.46396,45.935257,3698,5.244,0.147
9411227,294.63168,45.97543,3322,5.133,0.181
9418133,297.04022,45.980202,3480,4.996,0.286
9419020,297.2905,45.955029,3606,4.855,0.399
9419288,297.36853,45.908451,3692,4.803,0.444
9426508,299.41321,45.905071,3306,5.013,0.245
9428095,299.90762,45.934662,3439,4.901,0.347
9446564,281.99219,46.028782,3546,4.867,0.386
9446620,282.03983,46.033798,3271,5.054,0.218
9446945,282.27399,46.05423,3504,4.858,0.389
9450768,284.61203,46.01366,3534,4.92,0.348
9452233,285.49182,46.00425,3439,4.901,0.347
9457739,288.60519,46.044891,3548,4.869,0.384
9459441,289.49356,46.045929,3646,4.871,0.39
9462919,291.04333,46.00008,3453,5.016,0.269
9463060,291.09976,46.047508,3657,4.834,0.423
9471262,294.32214,46.056679,3572,4.858,0.397
9472204,294.6463,46.052189,3646,4.836,0.423
9472353,294.69864,46.093216,3317,5.043,0.227
9472436,294.73196,46.047619,3611,4.878,0.378
9472906,294.91553,46.070801,3661,4.806,0.448
9473985,295.29413,46.004082,3598,4.804,0.442
9474589,295.4975,46.017979,3407,4.984,0.272
9475080,295.66879,46.07008,3098,5.155,0.16
9475515,295.80936,46.028728,3430,4.968,0.303
9508400,282.12164,46.102921,3552,4.931,0.336
9508489,282.18411,46.198418,3384,4.913,0.342
9508744,282.35339,46.198681,3636,4.849,0.41
9508832,282.41486,46.16568,3358,4.999,0.26
9508904,282.46548,46.170101,3230,5.294,0.122
9508974,282.52301,46.194462,3567,4.898,0.366
9513939,285.43491,46.187302,3521,4.928,0.34
9514424,285.69131,46.185219,3434,4.905,0.344
9516961,287.21695,46.131859,3694,4.686,0.566
9517514,287.54117,46.183193,2661,5.283,0.116
9519275,288.52859,46.12188,3578,4.86,0.399
9520806,289.38943,46.10207,3450,4.995,0.288
9529435,293.07401,46.184818,3687,4.897,0.368
9530511,293.53601,46.185169,3247,5.083,0.2
9530715,293.62375,46.154499,2786,5.255,0.123
9530943,293.72708,46.191208,3113,5.148,0.163
9531271,293.86554,46.18055,3295,5.018,0.241
9532642,294.35983,46.177719,3605,5.05,0.25
9532733,294.39294,46.152596,2661,5.283,0.116
9532760,294.40366,46.171329,3587,4.912,0.357
9533040,294.50256,46.118073,3208,5.106,0.187
9533066,294.51202,46.172409,3603,4.788,0.459
9533142,294.53973,46.18169,3683,4.832,0.43
9533171,294.54889,46.159641,3330,5.16,0.17
9534999,295.23532,46.15107,3667,4.82,0.431
9570058,282.34842,46.224979,3348,4.972,0.277
9573367,284.29642,46.264591,3522,4.848,0.4
9575657,285.599,46.241501,3336,5.117,0.189
9578520,287.24066,46.242722,3483,4.905,0.349
9579384,287.73477,46.256008,3211,5.151,0.168
9579672,287.90851,46.266281,3587,4.809,0.437
9580891,288.58554,46.27663,3364,4.958,0.29
9581479,288.90909,46.203445,2661,5.283,0.116
9581885,289.13202,46.231178,3587,4.843,0.409
9582827,289.629,46.296261,3274,5.093,0.2
9588514,292.00565,46.229118,3587,4.843,0.409
9589235,292.31525,46.205589,3468,4.915,0.34
9593432,293.99438,46.251865,2745,5.264,0.121
9593457,294.00116,46.2589,3410,4.953,0.298
9593913,294.17044,46.202805,3651,4.822,0.424
9594134,294.2431,46.242027,3618,4.89,0.371
9594793,294.46967,46.28688,3559,4.825,0.432
9594812,294.47766,46.208858,3548,4.834,0.426
9596094,294.96362,46.212952,3661,4.806,0.448
9597704,295.53516,46.28281,3436,5.027,0.259
9603175,297.31268,46.243031,3434,4.905,0.344
9605714,298.00226,46.224812,3281,5.165,0.165
9605900,298.05179,46.23418,3286,5.077,0.208
9606822,298.29547,46.273869,3681,4.789,0.46
9611538,299.69113,46.201321,3275,5.105,0.191
9612825,300.08737,46.200695,3468,4.931,0.32
9630715,281.68036,46.382401,3569,4.877,0.378
9631319,282.13263,46.378071,3599,4.931,0.341
9631548,282.30652,46.317841,3373,4.952,0.296
9631940,282.58353,46.306419,3247,5.083,0.2
9632532,282.99921,46.323841,3684,4.807,0.44
9636601,285.35461,46.391232,3402,4.927,0.32
9636945,285.54416,46.344662,3288,5.033,0.231
9637036,285.60345,46.302071,3397,4.932,0.315
9640017,287.45062,46.331509,3601,4.87,0.389
9640579,287.77682,46.356071,3679,4.862,0.405
9642890,289.07123,46.37957,3218,5.124,0.179
9643210,289.24158,46.359711,3274,5.044,0.224
9643776,289.55133,46.37376,3698,4.775,0.47
9644681,289.99152,46.353668,3422,4.914,0.334
9644914,290.10184,46.395691,3412,4.919,0.328
9645092,290.16992,46.327309,3213,5.141,0.172
9653430,293.59012,46.370289,3454,4.892,0.357
9653548,293.6376,46.32423,3300,5.03,0.247
9654304,293.9404,46.379871,3263,5.126,0.18
9654642,294.06906,46.340981,3154,5.131,0.173
9655532,294.39221,46.311348,3145,5.135,0.17
9655667,294.42938,46.365509,3104,5.152,0.161
9658837,295.61893,46.354542,3321,5.097,0.197
9659082,295.71613,46.392986,2661,5.283,0.116
9691776,281.76221,46.46447,3598,4.834,0.418
9691974,281.91245,46.485661,3522,4.848,0.4
9692206,282.06821,46.421082,3667,4.82,0.431
9693360,282.8606,46.424438,3558,4.869,0.387
9693551,282.97043,46.444313,2661,5.283,0.116
9693806,283.117,46.40797,3673,4.863,0.389
9696483,284.67188,46.470249,3676,4.715,0.538
9697612,285.35669,46.462921,3376,5.062,0.227
9697725,285.43082,46.44849,3598,4.884,0.371
9698102,285.66507,46.411819,2661,5.283,0.116
9699942,286.7291,46.473591,3606,4.859,0.395
9700508,287.06812,46.420471,3455,4.919,0.332
9700650,287.15833,46.475201,3635,4.849,0.411
9702112,288.02664,46.403252,3661,4.806,0.448
9702550,288.26828,46.447441,3683,4.832,0.43
9704431,289.31967,46.405289,3360,4.961,0.287
9704915,289.56686,46.487671,2661,5.283,0.116
9705079,289.64798,46.43914,3282,5.033,0.231
9706804,290.38153,46.465832,3673,4.863,0.389
9710717,292.02216,46.418598,3287,5.083,0.208
9711491,292.34439,46.409409,3330,5.086,0.208
9712457,292.74905,46.446739,3509,5.008,0.28
9713071,293.00354,46.431759,3504,4.916,0.339
9713353,293.11978,46.412682,3678,4.848,0.41
9713959,293.37488,46.486824,2661,5.283,0.116
9715236,293.89722,46.467651,3388,4.939,0.308
9715357,293.9418,46.453671,3635,4.906,0.358
9715460,293.98499,46.463257,3101,5.153,0.161
9716117,294.23935,46.470188,3367,4.996,0.267
9716218,294.27039,46.45166,3689,4.877,0.39
9716700,294.46185,46.492119,3649,5.043,0.242
9717123,294.61353,46.463898,3176,5.121,0.178
9717341,294.69495,46.462055,3265,5.073,0.211
9718265,295.01804,46.414162,3676,5.052,0.245
9726699,297.78909,46.483665,2661,5.283,0.116
9726785,297.80862,46.482422,3665,4.831,0.427
9730163,298.73611,46.498634,3157,5.112,0.18
9752846,282.11392,46.546371,3435,5,0.28
9753017,282.21701,46.558849,3352,4.969,0.28
9754582,283.22733,46.56702,3251,5.077,0.204
9758864,285.74191,46.50964,3490,4.869,0.38
9760292,286.60172,46.517899,3642,4.81,0.441
9761113,287.10172,46.502899,3336,4.983,0.268
9763786,288.67154,46.569618,3358,4.999,0.26
9767459,290.50214,46.544338,3573,4.994,0.296
9772829,292.79236,46.519058,3251,5.077,0.204
9775253,293.79739,46.56179,3695,4.773,0.483
9775634,293.96097,46.572201,3599,4.782,0.47
9775823,294.02798,46.519604,3661,4.772,0.478
9776037,294.10385,46.535557,3131,5.141,0.167
9776485,294.25333,46.549702,3238,5.091,0.197
9776498,294.25616,46.542492,3341,5.031,0.244
9776571,294.28064,46.506004,3577,4.828,0.427
9776935,294.41556,46.599701,3546,4.867,0.386
9776973,294.42676,46.531452,3271,5.08,0.203
9777360,294.56995,46.582001,3595,4.724,0.523
9777379,294.57632,46.557896,3109,5.15,0.162
9777975,294.78992,46.509449,3475,4.829,0.417
9777990,294.7959,46.521626,3358,5.149,0.174
9784820,297.16049,46.52845,3208,5.184,0.155
9786877,297.74109,46.50695,3560,4.908,0.349
9788210,298.12146,46.551647,3699,4.891,0.365
9788227,298.12567,46.549629,3655,4.806,0.446
9788905,298.32227,46.535473,3237,5.091,0.197
9791400,299.03363,46.576771,3422,4.914,0.334
9812929,281.97247,46.61034,3567,4.821,0.425
9817857,284.91034,46.610641,3310,5.135,0.178
9818472,285.30099,46.605202,3537,4.897,0.358
9823444,288.20578,46.621689,2960,5.205,0.139
9823519,288.25058,46.679611,3698,4.81,0.444
9824852,289.01428,46.686687,3327,5.114,0.189
9825237,289.23639,46.644032,3585,4.868,0.388
9825426,289.32858,46.67807,3288,5.033,0.231
9825598,289.4205,46.665817,3614,4.917,0.34
9826375,289.83707,46.619179,3506,5.03,0.26
9826728,289.99585,46.67741,3413,4.952,0.3
9826844,290.05048,46.686062,3673,4.691,0.56
9828403,290.7066,46.629761,3446,4.992,0.287
9833329,292.83414,46.695271,3685,4.822,0.436
9834249,293.22995,46.684731,3349,5.005,0.253
9836425,294.07861,46.681927,3239,5.09,0.197
9836691,294.16821,46.689034,3017,5.185,0.146
9836727,294.18161,46.647713,3679,4.811,0.446
9836791,294.20938,46.680325,3559,4.821,0.425
9836960,294.27734,46.610378,3124,5.144,0.166
9837023,294.29797,46.683868,3388,5.012,0.261
9837302,294.40262,46.667175,3362,5.039,0.233
9837325,294.4119,46.666431,3580,4.975,0.289
9837378,294.43088,46.625492,3306,5.056,0.219
9837579,294.49701,46.616825,2661,5.283,0.116
9837661,294.52859,46.640968,3640,4.744,0.503
9838000,294.64035,46.655571,3323,4.995,0.258
9838135,294.69843,46.657402,3480,4.888,0.362
9838580,294.87524,46.647659,3661,4.806,0.448
9848792,298.16281,46.640339,3530,4.876,0.376
9848932,298.19983,46.617691,3540,4.836,0.411
9851574,298.92728,46.607601,3385,4.973,0.28
9872187,281.36868,46.704208,3673,4.767,0.479
9873265,282.22165,46.746578,3601,4.87,0.389
9879930,286.30597,46.797329,3424,4.942,0.308
9880392,286.60754,46.757118,3618,4.858,0.401
9880519,286.69147,46.791309,3209,5.168,0.161
9884895,289.15295,46.763908,3569,4.877,0.378
9892651,292.6059,46.79026,3646,4.836,0.423
9895954,293.96774,46.73727,3655,4.878,0.379
9897336,294.44415,46.707626,3220,5.1,0.191
9897967,294.67593,46.761021,3160,5.128,0.174
9898074,294.71835,46.732376,3455,4.99,0.28
9898639,294.92929,46.78278,3563,4.853,0.398
9899765,295.34738,46.773891,3562,4.855,0.4
9899900,295.40469,46.709511,3563,4.853,0.398
9903965,296.78833,46.786652,3504,4.858,0.389
9907450,297.80215,46.740528,3494,4.893,0.357
9933464,282.02136,46.80463,3311,5.087,0.206
9933524,282.06381,46.878597,2661,5.283,0.116
9934865,282.96909,46.81654,3553,4.972,0.309
9935558,283.40521,46.80521,3469,4.882,0.366
9935739,283.5256,46.883759,3373,4.952,0.296
9940571,286.26123,46.874969,3699,4.797,0.462
9941061,286.58206,46.875511,3452,5.06,0.233
9941718,287.0144,46.811321,3521,4.928,0.34
9942231,287.31641,46.81171,3128,5.181,0.151
9942242,287.32437,46.825939,3348,4.972,0.277
9942695,287.5918,46.884399,3574,4.921,0.349
9943104,287.83688,46.8923,3455,4.919,0.332
9944770,288.82132,46.864712,3683,4.811,0.439
9946811,289.90479,46.858719,3683,4.811,0.439
9953754,292.86154,46.816158,3291,5.023,0.237
9955316,293.56451,46.82338,3681,4.846,0.412
9957818,294.53687,46.823372,3271,5.054,0.218
9963819,296.75406,46.89679,3473,4.944,0.316
9971608,299.04141,46.847561,3472,5.043,0.244
9991488,281.06805,46.974682,3407,4.923,0.324
9992722,281.93643,46.90229,3580,5.04,0.257
9992786,281.97385,46.91098,3288,5.033,0.231
9995289,283.50366,46.947109,3673,4.888,0.38
9996136,284.00854,46.967621,3515,4.851,0.396
10002088,287.48178,46.926601,3382,5.009,0.268
10002261,287.55972,46.957085,2661,5.283,0.116
10004407,288.69058,46.913929,3295,5.063,0.215
10006923,289.86966,46.930923,2661,5.283,0.116
10017286,294.16583,46.949902,3245,5.087,0.199
10020291,295.25513,46.969742,3673,4.691,0.56
10024566,296.71906,46.964954,3432,4.919,0.349
10027247,297.48669,46.996712,3576,4.791,0.463
10055802,282.43918,47.055592,3515,4.851,0.396
10057537,283.46863,47.053539,3391,4.936,0.311
10057939,283.67697,47.075638,3500,4.896,0.358
10062886,286.21509,47.057041,3505,4.916,0.34
10063107,286.32315,47.04063,3563,4.853,0.398
10063466,286.51465,47.044579,3297,5.064,0.216
10065745,287.70221,47.07848,3411,4.995,0.286
10066002,287.83325,47.059166,3415,5.089,0.205
10066588,288.13879,47.01461,3533,4.99,0.295
10067340,288.51871,47.018379,3407,4.923,0.324
10081040,294.14499,47.074001,3606,4.859,0.395
10081899,294.46457,47.045441,3439,4.939,0.318
10082082,294.53506,47.040901,3551,4.864,0.389
10091786,297.65714,47.093311,3526,4.93,0.329
10093963,298.28897,47.01791,3692,4.796,0.461
10096977,299.10486,47.069069,3553,4.906,0.358
10099790,299.9462,47.05724,3628,4.842,0.41
10118339,280.7222,47.144852,3522,4.848,0.4
10118794,281.03049,47.114529,2661,5.283,0.116
10118817,281.05057,47.181332,3660,4.802,0.449
10119326,281.3606,47.122211,3496,4.979,0.298
10120920,282.40442,47.155972,3598,4.867,0.389
10121004,282.4534,47.199509,3619,4.826,0.427
10124585,284.39352,47.17403,3634,4.795,0.458
10128760,286.4761,47.15403,3439,4.901,0.347
10130595,287.40189,47.13541,3677,4.787,0.459
10130646,287.42953,47.127609,3658,4.859,0.399
10131950,288.05927,47.13813,3319,5.037,0.232
10132973,288.54074,47.15926,3374,5.078,0.209
10134443,289.20541,47.121929,3553,4.906,0.358
10145824,293.64594,47.102772,3660,4.802,0.449
10145950,293.69012,47.135342,3611,4.901,0.369
10146539,293.91144,47.142349,3373,4.952,0.296
10157568,297.43027,47.139488,3415,5.125,0.188
10162201,298.66183,47.109718,3692,4.803,0.444
10163894,299.1236,47.12196,3553,4.829,0.418
10165815,299.69852,47.186729,3661,4.806,0.448
10185748,280.62283,47.28891,3523,4.889,0.367
10185979,280.78079,47.261902,3674,4.809,0.45
10186824,281.37338,47.281719,3274,5.044,0.224
10187248,281.64545,47.217442,3692,4.83,0.433
10188292,282.28284,47.239601,3665,4.862,0.399
10190138,283.36954,47.275982,3332,4.987,0.265
10195818,286.30057,47.229012,3570,4.853,0.399
10196740,286.77588,47.227879,2661,5.283,0.116
10196885,286.85284,47.250359,3430,4.94,0.312
10197893,287.37866,47.223541,3530,4.876,0.376
10198147,287.51236,47.211102,3562,4.855,0.4
10200187,288.57651,47.278301,3625,4.789,0.456
10200908,288.92844,47.234032,3577,4.986,0.3
10200932,288.93945,47.275669,3667,4.768,0.477
10206793,291.42532,47.261581,3447,4.896,0.354
10208587,292.17508,47.261791,3460,4.917,0.335
10209036,292.3782,47.269798,3332,4.987,0.265
10223447,297.34695,47.296741,3486,5.038,0.25
10224804,297.729,47.28022,3586,4.865,0.389
10228889,298.81488,47.201145,2661,5.283,0.116
10251759,280.36749,47.359539,3245,5.152,0.17
10251775,280.37607,47.352211,3424,5.077,0.219
10253901,281.8205,47.394211,3466,4.914,0.34
10255692,282.84296,47.344131,3646,4.848,0.412
10256422,283.22757,47.393379,3468,4.915,0.34
10257096,283.63162,47.357319,3422,4.914,0.334
10257737,284.00876,47.302238,3574,4.817,0.429
10258126,284.21786,47.370579,3315,5.004,0.252
10258346,284.34921,47.319092,3594,4.861,0.393
10262494,286.5069,47.351471,3656,4.808,0.446
10266175,288.4581,47.373878,3352,4.969,0.28
10266895,288.79843,47.31218,3584,4.879,0.378
10267155,288.92484,47.39352,3208,5.277,0.125
10268893,289.70938,47.397308,3561,4.855,0.399
10269397,289.93512,47.315411,3344,5.012,0.249
10269616,290.01724,47.381081,3348,4.972,0.277
10271673,290.87793,47.39156,3659,4.773,0.472
10273058,291.44827,47.346142,3291,5.023,0.237
10273194,291.49683,47.354069,3422,4.914,0.334
10274090,291.87997,47.378071,3288,5.033,0.231
10275253,292.34656,47.324982,3261,5.065,0.211
10285569,296.15897,47.341686,3150,5.132,0.172
10285642,296.18723,47.342442,3537,4.878,0.376
10289679,297.3829,47.397282,3635,4.849,0.411
10293445,298.42361,47.3218,3386,4.975,0.279
10294074,298.59433,47.327782,3632,4.849,0.408
10294465,298.70157,47.337315,3069,5.166,0.155
10296831,299.35486,47.30645,3360,4.961,0.287
10297357,299.50574,47.355679,3395,5.077,0.217
10317996,280.6257,47.406582,3698,4.775,0.47
10318209,280.75641,47.411251,2661,5.283,0.116
10318386,280.86603,47.459049,3260,5.06,0.214
10320734,282.40549,47.473621,3369,5.141,0.179
10321495,282.90579,47.476372,3437,4.931,0.319
10321766,283.08838,47.472839,3408,4.923,0.325
10322177,283.32355,47.44931,3453,4.892,0.358
10322554,283.52286,47.443211,3649,4.854,0.411
10322878,283.70416,47.489422,3204,5.182,0.156
10324321,284.47836,47.413971,3241,5.091,0.196
10329080,287.0661,47.485859,2661,5.283,0.116
10330511,287.88666,47.448372,3291,5.023,0.237
10332732,289.0101,47.446999,3310,5.008,0.248
10332839,289.052,47.463821,3655,4.806,0.446
10336624,290.71216,47.487701,3506,4.888,0.377
10339336,291.76871,47.477139,3249,5.124,0.182
10340212,292.11115,47.452293,2661,5.283,0.116
10340598,292.26523,47.472359,3677,4.787,0.459
10341831,292.73892,47.49073,3682,4.786,0.48
10345684,294.19678,47.417828,3127,5.142,0.166
10351279,296.14716,47.437508,3115,5.147,0.164
10351951,296.38373,47.436451,3546,4.867,0.386
10355130,297.34366,47.42382,3694,4.836,0.423
10355175,297.35663,47.477692,3669,4.906,0.359
10363074,299.5723,47.401649,3563,4.853,0.398
10384327,281.34296,47.548618,3288,5.114,0.191
10386932,282.95169,47.56131,3502,4.861,0.387
10387746,283.43094,47.55888,3498,4.896,0.357
10388259,283.72397,47.5854,3313,5.016,0.248
10388283,283.73837,47.582458,3396,4.933,0.314
10388286,283.74069,47.516289,3669,4.787,0.47
10388604,283.93439,47.573582,3482,4.904,0.349
10395312,287.56281,47.578629,3553,4.906,0.358
10396501,288.1994,47.542641,3236,5.09,0.196
10398659,289.30203,47.54781,3540,4.836,0.411
10399711,289.77704,47.598122,2661,5.283,0.116
10403228,291.22672,47.54998,3391,4.936,0.311
10404115,291.58945,47.532532,3364,4.958,0.29
10406828,292.68958,47.57254,3562,4.855,0.4
10416834,296.38953,47.553062,3349,4.994,0.281
10420508,297.43842,47.540241,3498,4.896,0.357
10424676,298.58646,47.535099,3323,4.995,0.258
10425412,298.77405,47.50843,3581,4.846,0.406
10426116,298.96622,47.551289,3472,4.919,0.339
10427308,299.30472,47.500992,3667,4.82,0.431
10448612,280.97229,47.690311,3507,4.901,0.357
10449173,281.28925,47.604431,3212,5.289,0.122
10449562,281.55826,47.694698,3391,4.936,0.311
10451268,282.57816,47.691589,3357,4.984,0.279
10452252,283.15057,47.671967,3374,5.066,0.218
10452364,283.21823,47.691521,3695,4.756,0.489
10452840,283.49948,47.685299,3323,4.995,0.258
10453018,283.59033,47.648102,3345,5.119,0.187
10454492,284.3656,47.65353,3694,4.686,0.566
10456779,285.53577,47.64674,3232,5.24,0.138
10459524,286.98175,47.613972,3290,5.078,0.21
10459632,287.04779,47.630852,3439,4.901,0.347
10460047,287.26907,47.671387,3428,4.995,0.273
10461831,288.19043,47.67226,3377,4.949,0.299
10462462,288.49582,47.640781,3683,4.825,0.434
10468871,291.27362,47.621849,3482,4.904,0.349
10471434,292.30197,47.674698,2949,5.209,0.137
10471681,292.41226,47.601551,3540,4.836,0.411
10471960,292.53622,47.60202,3585,4.868,0.388
10480395,295.61703,47.653217,2661,5.283,0.116
10482602,296.37656,47.68494,3638,4.885,0.37
10483810,296.72809,47.68589,3611,4.878,0.378
10489175,298.24838,47.625805,3663,4.747,0.501
10515431,281.97891,47.706402,3553,4.887,0.368
10516213,282.45718,47.795101,3561,4.855,0.399
10519040,284.08389,47.785042,3674,4.818,0.434
10522057,285.69077,47.72287,3237,5.096,0.193
10525691,287.69705,47.780842,3611,4.878,0.378
10526080,287.8949,47.710529,3546,4.884,0.378
10532450,290.75162,47.765388,3659,4.847,0.418
10536761,292.54721,47.733841,3464,4.885,0.363
10537427,292.83453,47.7145,3336,4.983,0.268
10538002,293.07486,47.784119,3000,5.191,0.144
10548508,296.83282,47.79052,3328,4.991,0.261
10548992,296.96167,47.788506,3050,5.173,0.151
10553513,298.23215,47.725788,3482,4.904,0.349
10554222,298.45044,47.741711,3537,4.947,0.326
10556834,299.17029,47.701679,3687,4.813,0.44
10557342,299.3205,47.784012,3301,5.018,0.242
10579731,281.75363,47.881069,2661,5.283,0.116
10582513,283.40244,47.854561,3435,4.933,0.318
10584063,284.2757,47.824631,3323,4.995,0.258
10585782,285.18518,47.841331,3295,5.063,0.215
10586604,285.63351,47.859989,3635,4.849,0.411
10586642,285.65506,47.826279,3554,4.91,0.359
10586780,285.72781,47.807289,3447,4.896,0.354
10591522,288.24188,47.817638,3677,4.839,0.425
10591971,288.47125,47.895908,3567,4.898,0.366
10597927,291.02661,47.876495,2661,5.283,0.116
10598142,291.11581,47.80003,3261,5.065,0.211
10598166,291.12827,47.802273,3490,4.853,0.396
10598352,291.19504,47.806412,3498,4.896,0.357
10599274,291.5845,47.887112,3211,5.151,0.168
10601093,292.30045,47.883591,3418,5.035,0.25
10611342,296.09308,47.879372,3489,4.908,0.348
10612424,296.42432,47.811451,3539,4.878,0.376
10614833,297.16425,47.848461,3681,4.789,0.46
10618904,298.30869,47.898972,3499,4.862,0.386
10646540,282.33643,47.91914,3634,4.814,0.437
10647081,282.6889,47.971912,3396,4.876,0.37
10647233,282.77856,47.92767,3288,5.114,0.191
10647424,282.89688,47.925316,2923,5.217,0.135
10651319,285.08655,47.955818,3336,4.983,0.268
10652989,286.02216,47.995998,3469,5.004,0.28
10656481,287.95328,47.948341,3504,4.858,0.389
10657216,288.29074,47.905022,3540,4.836,0.411
10657798,288.55719,47.968868,3604,4.84,0.416
10657825,288.57199,47.985119,3372,4.987,0.269
10659335,289.23111,47.904442,3261,5.065,0.211
10659585,289.35468,47.941921,3655,4.878,0.379
10664441,291.41293,47.94038,3482,4.904,0.349
10665436,291.78397,47.93103,3679,4.817,0.436
10665619,291.86038,47.979546,2661,5.283,0.116
10668092,292.8501,47.92416,3397,4.843,0.399
10676126,295.90225,47.970821,3609,4.854,0.4
10676422,295.98709,47.944729,3537,4.897,0.358
10677397,296.28876,47.916431,3393,4.935,0.312
10683958,298.22391,47.908283,3342,5.127,0.183
10709101,281.03287,48.06649,3658,4.856,0.395
10709619,281.32007,48.082359,3288,5.033,0.231
10710240,281.65204,48.050434,2661,5.283,0.116
10712956,283.16992,48.06702,3605,4.958,0.321
10713276,283.34653,48.046261,3661,4.806,0.448
10716410,285.02725,48.057751,3581,5.013,0.279
10718101,285.93631,48.090012,3451,4.921,0.329
10718859,286.33701,48.057072,3504,4.858,0.389
10724336,289.07187,48.018822,3407,4.923,0.324
10728438,290.76306,48.066158,3598,4.834,0.418
10729684,291.23755,48.030769,3437,5.095,0.209
10731839,292.09033,48.026402,3256,5.071,0.207
10732063,292.1832,48.074638,3323,4.995,0.258
10737192,294.19202,48.021709,3628,4.819,0.433
10737373,294.26236,48.099239,3402,5.025,0.259
10747081,297.36728,48.018242,3405,4.898,0.35
10749536,298.00333,48.07423,3678,4.848,0.41
10753072,298.90012,48.093239,3489,4.908,0.348
10776847,281.79691,48.14167,3676,4.915,0.358
10777410,282.13919,48.12677,3366,4.958,0.291
10784067,285.85678,48.115601,3692,4.83,0.433
10784657,286.17487,48.131001,3436,5.027,0.259
10788479,288.17163,48.188641,3421,5.009,0.272
10788902,288.34998,48.130386,2661,5.283,0.116
10790838,289.22351,48.103249,3563,4.853,0.398
10793757,290.40613,48.186821,3556,4.828,0.419
10794596,290.7681,48.174263,2661,5.283,0.116
10795891,291.28223,48.107422,3407,4.923,0.324
10798521,292.38931,48.115669,3610,4.797,0.448
10798828,292.51682,48.176472,3673,4.863,0.389
10800330,293.1059,48.16045,3553,4.906,0.358
10841791,281.42123,48.262844,3076,5.163,0.156
10843322,282.30453,48.219769,3483,4.905,0.349
10843766,282.57773,48.232922,3282,5.338,0.114
10844360,282.98547,48.29908,3521,4.928,0.34
10847670,285.10312,48.250278,3677,4.839,0.425
10848709,285.67166,48.283401,3315,5.004,0.252
10857583,290.12921,48.208481,3577,4.94,0.33
10857982,290.32977,48.24131,3504,4.858,0.389
10860741,291.59116,48.249348,3067,5.167,0.154
10861090,291.72845,48.219669,3500,4.897,0.358
10862550,292.3902,48.208839,3548,4.899,0.359
10872868,296.24713,48.211552,3430,4.937,0.313
10880514,298.66586,48.244621,3323,4.995,0.258
10880655,298.70944,48.224659,3514,4.888,0.365
10904028,282.3598,48.317749,3328,4.991,0.261
10904510,282.69385,48.392792,3502,5.036,0.257
10904621,282.79086,48.349709,3563,4.853,0.398
10905105,283.15921,48.357368,3486,5.038,0.25
