kepler_id,ra,dec,Teff,logg,Radius
5943174,285.40799,41.257469,5050,4.532,0.769
5943513,285.57181,41.261478,4889,4.57,0.715
5943698,285.66187,41.258591,5052,4.504,0.818
5944707,286.13864,41.274921,5175,4.632,0.7
5949511,288.27917,41.224331,5114,4.522,0.784
5949783,288.38284,41.265888,4846,4.571,0.715
5950226,288.54807,41.292679,5055,4.436,0.922
5950287,288.57321,41.268631,4423,4.588,0.7
5950459,288.6377,41.269131,4948,4.627,0.703
5950617,288.69547,41.281651,5095,4.501,0.821
5950695,288.72998,41.283451,4813,4.565,0.726
5950758,288.75198,41.22501,4991,4.611,0.729
5950843,288.7793,41.23418,5159,4.623,0.717
5950936,288.81631,41.214958,4922,4.624,0.708
5950982,288.82996,41.215038,5139,4.609,0.741
5951013,288.84317,41.24136,5106,4.615,0.728
5951083,288.86844,41.298599,4954,4.5,0.828
5951961,289.14716,41.298611,4807,4.582,0.708
5952248,289.24188,41.20599,5165,4.482,0.842
5952274,289.25018,41.24205,4864,4.555,0.74
5952291,289.25668,41.23167,4782,4.568,0.729
5952338,289.27023,41.203678,5006,4.58,0.728
5952457,289.29977,41.278751,4949,4.552,0.741
5952774,289.39575,41.262272,4890,4.602,0.76
5953007,289.46701,41.212181,5087,4.527,0.774
5953179,289.51733,41.206791,5128,4.609,0.739
5953297,289.55301,41.297852,4868,4.6,0.746
5953849,289.73056,41.240292,5008,4.602,0.764
5954145,289.82587,41.29734,5142,4.584,0.793
5954222,289.85114,41.296459,5103,4.5,0.817
5954747,290.00003,41.23708,4939,4.506,0.819
5954845,290.03223,41.244259,5115,4.511,0.798
5955427,290.2196,41.246811,4594,4.557,0.752
5955695,290.29855,41.222969,4846,4.561,0.735
5956123,290.43503,41.215111,5151,4.602,0.761
5956140,290.44263,41.296879,4922,4.505,0.823
5959491,291.55228,41.264912,4909,4.602,0.724
5959719,291.62878,41.208599,5168,4.566,0.769
5959753,291.6409,41.241039,5022,4.485,0.849
5961327,292.16721,41.294121,5075,4.567,0.712
5961362,292.18054,41.239361,4879,4.558,0.735
5962118,292.41449,41.283932,5084,4.57,0.782
5962124,292.41736,41.29657,4967,4.606,0.72
5962129,292.41946,41.221661,5161,4.452,0.892
5962157,292.42859,41.256699,4947,4.542,0.762
5962262,292.46387,41.299068,5009,4.491,0.84
5964537,293.14383,41.287601,5043,4.56,0.724
5964893,293.24341,41.23951,5155,4.481,0.845
5965012,293.28009,41.276588,5150,4.566,0.794
5965617,293.45859,41.25964,5122,4.624,0.704
5967315,293.94797,41.247887,4937,4.549,0.75
5975246,295.9664,41.241737,5127,4.548,0.817
5975314,295.98019,41.268929,4430,4.566,0.737
5976467,296.23892,41.206829,4774,4.537,0.776
5977470,296.45776,41.266022,4821,4.529,0.788
5977527,296.47214,41.238392,5102,4.604,0.748
5979301,296.88022,41.227322,5191,4.573,0.824
5979871,297.00098,41.271969,5100,4.572,0.704
5980165,297.0647,41.25935,4954,4.535,0.77
5980882,297.22144,41.285358,4987,4.574,0.758
5980953,297.24042,41.26841,5015,4.565,0.718
5981515,297.34787,41.241428,5086,4.569,0.713
5983441,297.75677,41.26609,4832,4.51,0.819
5983447,297.75806,41.207691,5113,4.609,0.743
5987983,298.75909,41.2071,4602,4.559,0.746
5989187,299.00607,41.23444,5102,4.484,0.844
5989570,299.07846,41.230679,4876,4.531,0.781
5991780,299.51727,41.246609,5076,4.55,0.799
6019872,282.54819,41.334431,5088,4.559,0.727
6019971,282.58801,41.347092,4926,4.522,0.793
6019973,282.58966,41.342602,5091,4.606,0.75
6020505,282.85553,41.3909,5123,4.452,0.896
6020636,282.91956,41.360279,5151,4.477,0.876
6020848,283.01978,41.374943,4841,4.585,0.707
6020953,283.06323,41.391701,5150,4.628,0.71
6020961,283.06952,41.322498,5186,4.476,0.851
6021204,283.19772,41.348999,5153,4.456,0.897
6022651,283.90869,41.370369,5041,4.612,0.726
6022668,283.91684,41.338219,4999,4.533,0.774
6023369,284.24585,41.397652,4960,4.493,0.862
6023441,284.28223,41.337109,4937,4.612,0.745
6023560,284.34332,41.303902,5192,4.605,0.749
6024250,284.69608,41.31031,5094,4.469,0.87
6025130,285.15384,41.368019,5120,4.597,0.709
6025177,285.17639,41.398811,4632,4.586,0.707
6025362,285.24954,41.320808,4996,4.497,0.831
6026131,285.62128,41.355942,4906,4.573,0.71
6026154,285.63089,41.304779,4801,4.598,0.723
6026308,285.69992,41.36388,5183,4.579,0.721
6026438,285.75146,41.33564,4650,4.589,0.706
6026443,285.75412,41.300991,4491,4.58,0.711
6026859,285.93839,41.378151,4970,4.488,0.848
6026981,286.00021,41.380138,5041,4.486,0.846
6028890,286.93784,41.394661,5095,4.617,0.721
6032448,288.48676,41.30006,4585,4.556,0.752
6032557,288.52994,41.386761,4955,4.517,0.799
6032882,288.64722,41.341251,4999,4.562,0.724
6033532,288.88422,41.356071,4839,4.543,0.761
6033699,288.94397,41.36232,4840,4.551,0.749
6033801,288.97919,41.338428,5141,4.526,0.773
6034050,289.06119,41.311192,5015,4.499,0.826
6034681,289.29068,41.36248,5093,4.582,0.797
6035464,289.55698,41.306782,4942,4.62,0.721
6035535,289.57651,41.348492,4640,4.567,0.739
6035837,289.67953,41.37122,5069,4.611,0.737
6037132,290.11154,41.361279,5065,4.62,0.721
6038049,290.36978,41.327801,4939,4.515,0.805
6038153,290.39902,41.37603,5019,4.553,0.802
6038486,290.50812,41.35799,5011,4.625,0.712
6038590,290.53772,41.334942,5122,4.57,0.733
6038870,290.6261,41.320179,5130,4.585,0.717
6041724,291.59991,41.379589,5126,4.568,0.71
6041956,291.67157,41.382252,5037,4.54,0.756
6042423,291.81866,41.32888,4825,4.566,0.726
6043680,292.23203,41.335411,5088,4.518,0.792
6043749,292.25415,41.31324,4797,4.543,0.764
6044049,292.34705,41.393929,5164,4.609,0.744
6044296,292.41522,41.389671,4949,4.552,0.741
6044768,292.5448,41.393471,5126,4.601,0.758
6045059,292.6355,41.37965,5180,4.544,0.742
6045379,292.73291,41.34684,5133,4.547,0.74
6045384,292.73523,41.303921,4840,4.58,0.701
6045400,292.73856,41.327229,4681,4.627,0.706
6047221,293.30743,41.39463,4858,4.619,0.711
6047951,293.51373,41.35828,4490,4.562,0.744
6048073,293.54999,41.316238,5065,4.545,0.751
6048651,293.72934,41.338921,5152,4.517,0.786
6049063,293.84561,41.343319,4991,4.613,0.729
6049265,293.90274,41.321758,4906,4.519,0.8
6049552,293.98795,41.360222,4926,4.548,0.749
6049959,294.09958,41.358521,5036,4.549,0.741
6050019,294.11389,41.329632,4887,4.559,0.732
6050062,294.12692,41.382809,4927,4.626,0.703
6050154,294.14651,41.33559,4722,4.624,0.7
6050594,294.27563,41.399979,4561,4.573,0.722
6057020,295.92572,41.321491,5057,4.553,0.768
6057245,295.98325,41.373581,5066,4.535,0.766
6057250,295.98444,41.31271,4886,4.55,0.752
6057893,296.13617,41.347542,5093,4.484,0.849
6058482,296.27402,41.305679,5112,4.597,0.781
6058858,296.36588,41.330132,4983,4.504,0.823
6059136,296.42697,41.349522,5066,4.514,0.813
6060473,296.74731,41.350739,4989,4.504,0.819
6061178,296.90179,41.346661,4995,4.533,0.771
6062035,297.07828,41.308331,4961,4.545,0.753
6062929,297.28549,41.305592,5165,4.633,0.702
6063220,297.354,41.300049,4783,4.602,0.741
6063228,297.35632,41.30381,5069,4.611,0.737
6063406,297.39587,41.32745,5029,4.437,0.919
6063925,297.51251,41.308022,4972,4.56,0.745
6064779,297.71756,41.392872,4873,4.507,0.822
6065221,297.82202,41.338531,5119,4.556,0.727
6065960,298.03137,41.339008,4952,4.517,0.801
6066299,298.11267,41.36179,4840,4.6,0.717
6066599,298.17871,41.36253,5199,4.549,0.829
6067911,298.50281,41.317451,4963,4.527,0.781
6068775,298.69968,41.380692,4754,4.596,0.713
6071394,299.2262,41.353931,5121,4.533,0.762
6072164,299.37042,41.367802,4744,4.498,0.832
6072578,299.44528,41.352379,5189,4.557,0.85
6101315,282.93326,41.448521,5085,4.498,0.822
6101530,283.01825,41.435089,5115,4.511,0.798
6102118,283.32101,41.434109,4961,4.481,0.858
6102556,283.52637,41.497131,5009,4.419,0.943
6103918,284.18204,41.48238,4986,4.513,0.812
6103993,284.22629,41.49884,5078,4.444,0.913
6104198,284.32925,41.417061,5150,4.628,0.71
6104237,284.35049,41.418598,4684,4.588,0.725
6104292,284.375,41.475101,5003,4.572,0.707
6104322,284.39404,41.460152,5127,4.603,0.75
6104708,284.60513,41.436008,4906,4.519,0.8
6104993,284.75104,41.46133,5009,4.465,0.883
6105145,284.8277,41.429169,5198,4.6,0.759
6105447,284.96997,41.433491,5157,4.465,0.87
6105590,285.034,41.45092,4900,4.511,0.818
6106398,285.40228,41.498219,5138,4.616,0.723
6107350,285.84464,41.43478,4831,4.568,0.724
6109501,286.83115,41.49575,4845,4.525,0.794
6109707,286.92358,41.458309,4999,4.523,0.786
6110200,287.12802,41.469372,4904,4.503,0.827
6110207,287.13138,41.489391,5052,4.48,0.855
6111024,287.47626,41.45496,5061,4.513,0.799
6113867,288.67593,41.402248,4770,4.522,0.802
6114020,288.72977,41.436119,5059,4.564,0.827
6114559,288.92157,41.408581,5197,4.538,0.778
6114953,289.05658,41.485062,5176,4.532,0.761
6115494,289.24295,41.47213,4892,4.511,0.815
6115511,289.24902,41.40509,5145,4.596,0.764
6117375,289.84821,41.412659,5177,4.59,0.798
6118166,290.08719,41.436138,5057,4.432,0.927
6118678,290.25082,41.467442,4836,4.541,0.769
6118688,290.25348,41.45166,5024,4.613,0.736
6118835,290.29529,41.45734,4897,4.526,0.789
6119295,290.42184,41.431049,4941,4.551,0.744
6119648,290.53616,41.466202,5177,4.576,0.814
6119877,290.6102,41.470402,4926,4.611,0.726
6119923,290.62686,41.4604,4891,4.524,0.791
6122954,291.63217,41.427608,5051,4.556,0.76
6123144,291.6944,41.436119,5130,4.618,0.727
6123468,291.80396,41.448978,5100,4.54,0.752
6123533,291.82706,41.400478,5149,4.518,0.789
6123800,291.90717,41.405209,5180,4.483,0.879
6124447,292.1062,41.41246,4972,4.585,0.777
6124591,292.15314,41.447189,4949,4.59,0.79
6124963,292.26773,41.406731,4367,4.576,0.722
6125107,292.31485,41.404789,4865,4.608,0.71
6125927,292.56302,41.459148,5110,4.457,0.889
6125999,292.58905,41.446072,5185,4.6,0.762
6126911,292.87851,41.414089,4938,4.617,0.718
6126921,292.8819,41.468681,5075,4.567,0.712
6127512,293.06891,41.499592,4827,4.504,0.828
6127831,293.16,41.495781,5029,4.494,0.838
6127879,293.17322,41.455891,5069,4.546,0.744
6128037,293.22171,41.427158,5030,4.519,0.839
6128082,293.23651,41.479912,4806,4.495,0.839
6128145,293.25381,41.438339,5074,4.588,0.785
6128185,293.26495,41.428959,5025,4.58,0.803
6128248,293.28082,41.435661,5037,4.461,0.887
6128255,293.2836,41.496471,4913,4.476,0.866
6128603,293.38705,41.44817,4755,4.573,0.715
6128983,293.50793,41.441761,4931,4.506,0.821
6129523,293.67032,41.437309,5041,4.479,0.857
6129785,293.74228,41.448132,4713,4.607,0.7
6130569,293.97321,41.496941,5141,4.592,0.778
6131552,294.25131,41.440182,4975,4.557,0.732
6131659,294.27908,41.436901,5079,4.579,0.732
6137914,295.89111,41.44239,4841,4.511,0.817
6138551,296.0347,41.455818,4987,4.579,0.741
6138623,296.05017,41.461658,4947,4.542,0.762
6140259,296.40396,41.468681,5121,4.57,0.772
6141445,296.67453,41.410042,5105,4.469,0.868
6141709,296.73718,41.457539,5197,4.568,0.804
6141881,296.77237,41.482689,5150,4.601,0.737
6142523,296.9064,41.455929,4930,4.587,0.719
6143050,297.01224,41.444012,4912,4.537,0.769
6143078,297.01935,41.401428,4987,4.604,0.751
6144581,297.35889,41.43259,5165,4.599,0.761
6145160,297.48566,41.487759,5188,4.599,0.769
6146732,297.8847,41.414478,5155,4.433,0.923
6147892,298.14667,41.43417,4926,4.522,0.793
6148024,298.17517,41.483002,5071,4.505,0.811
6148238,298.22232,41.455479,5105,4.532,0.773
6148675,298.3197,41.465961,5087,4.509,0.845
6148974,298.38339,41.411911,4817,4.565,0.729
6149774,298.56363,41.494091,4807,4.512,0.817
6149910,298.59482,41.43594,4898,4.518,0.803
6150002,298.61475,41.406582,5065,4.593,0.766
6150086,298.63629,41.425911,5145,4.512,0.826
6152974,299.21317,41.424831,5064,4.474,0.864
6153175,299.25537,41.44017,5143,4.458,0.884
6153686,299.36057,41.461948,5171,4.593,0.747
6153776,299.37573,41.489899,5033,4.501,0.821
6182423,282.86456,41.551922,5018,4.517,0.808
6182516,282.91318,41.53046,4463,4.585,0.705
6182519,282.91464,41.554482,4859,4.527,0.788
6183098,283.19547,41.582298,4825,4.577,0.706
6183153,283.21997,41.593079,5088,4.456,0.892
6185496,284.36203,41.577549,4904,4.527,0.786
6185834,284.51312,41.501488,5182,4.547,0.773
6185872,284.53058,41.570782,5176,4.46,0.878
6186504,284.85098,41.576279,5041,4.466,0.89
6186684,284.93179,41.502911,4756,4.534,0.783
6187341,285.25616,41.595589,4971,4.566,0.718
6187531,285.34976,41.535309,4953,4.546,0.786
6187888,285.51688,41.534321,4776,4.516,0.811
6188503,285.80893,41.589191,5005,4.603,0.718
6190898,286.90561,41.52874,5060,4.523,0.783
6191574,287.177,41.533119,4459,4.566,0.74
6191637,287.20697,41.55603,5098,4.518,0.787
6192190,287.42685,41.58271,5111,4.632,0.701
6192549,287.57465,41.520149,5029,4.528,0.805
6192736,287.64777,41.58535,4926,4.548,0.749
6195509,288.75809,41.5037,4806,4.495,0.839
6195792,288.85443,41.574451,4910,4.545,0.755
6196202,289.00534,41.50082,5146,4.465,0.872
6196419,289.07397,41.54953,5019,4.414,0.949
6197482,289.46713,41.54084,4807,4.546,0.758
6198306,289.72256,41.558369,4808,4.574,0.712
6198395,289.74973,41.55162,5121,4.533,0.762
6198999,289.92072,41.542831,4841,4.533,0.779
6199170,289.97827,41.590961,4718,4.544,0.767
6200699,290.41354,41.503059,4942,4.539,0.803
6201018,290.51813,41.522942,4637,4.556,0.749
6203481,291.34872,41.56694,4622,4.576,0.715
6203618,291.39191,41.512192,5148,4.408,0.961
6204034,291.52911,41.595261,4900,4.579,0.755
6204699,291.742,41.53936,5183,4.557,0.723
6204758,291.75989,41.500172,5088,4.542,0.81
6205023,291.84933,41.581879,4786,4.499,0.833
6205141,291.88556,41.589661,4776,4.511,0.822
6206842,292.43225,41.559589,5009,4.515,0.799
6206917,292.45413,41.586681,5086,4.569,0.713
6207053,292.5015,41.549061,4842,4.616,0.726
6207852,292.74338,41.589939,4611,4.551,0.76
6208244,292.85791,41.526691,5073,4.481,0.851
6208389,292.90134,41.532799,5017,4.508,0.811
6208799,293.03308,41.546162,5134,4.632,0.703
6208964,293.08118,41.582378,5185,4.601,0.759
6209056,293.10922,41.570122,5134,4.632,0.703
6209153,293.13983,41.56076,5094,4.599,0.762
6209179,293.14719,41.575871,4815,4.555,0.746
6209989,293.39929,41.552341,4847,4.535,0.777
6211188,293.76385,41.575359,4893,4.542,0.761
6211597,293.87387,41.547859,5129,4.492,0.866
6212336,294.07675,41.579739,5048,4.571,0.707
6212486,294.117,41.578732,4836,4.58,0.723
6212905,294.2316,41.51601,5198,4.589,0.801
6213401,294.37607,41.559738,5072,4.588,0.79
6213543,294.41595,41.543968,4871,4.615,0.735
6213766,294.47208,41.535069,4970,4.488,0.848
6213989,294.52948,41.576962,5184,4.504,0.868
6222929,296.72354,41.520191,4538,4.557,0.752
6223016,296.74072,41.563381,5078,4.567,0.716
6223107,296.75977,41.535542,4868,4.556,0.762
6223408,296.82925,41.534321,4660,4.583,0.71
6223521,296.854,41.500259,5081,4.574,0.81
6223845,296.9299,41.55555,4877,4.577,0.704
6224216,297.00708,41.571609,5137,4.59,0.776
6225396,297.25241,41.506821,5146,4.575,0.824
6225599,297.29645,41.598228,5111,4.584,0.8
6225788,297.34189,41.504211,5095,4.591,0.782
6225816,297.34842,41.589703,4519,4.585,0.706
6225979,297.3895,41.5853,5183,4.564,0.782
6226058,297.40417,41.555031,5080,4.516,0.793
6226533,297.49606,41.557739,4726,4.567,0.726
6227218,297.66333,41.536442,4720,4.575,0.718
6227220,297.66406,41.590061,5005,4.612,0.711
6227410,297.71677,41.545448,4770,4.566,0.726
6227651,297.79013,41.579781,4999,4.523,0.786
6228107,297.91174,41.56646,4559,4.561,0.744
6228270,297.95825,41.579418,5153,4.602,0.759
6228505,298.01431,41.57608,4480,4.565,0.74
6230031,298.33139,41.594479,5029,4.539,0.759
6230580,298.44843,41.599941,4752,4.553,0.753
6231541,298.64862,41.595409,5111,4.632,0.701
6231656,298.67245,41.526031,4541,4.557,0.758
6231867,298.71948,41.563301,4972,4.59,0.716
6231909,298.72882,41.529781,4859,4.545,0.757
6232362,298.8241,41.565895,5030,4.567,0.762
6232814,298.91702,41.598629,5011,4.575,0.806
6233860,299.12228,41.57296,5009,4.491,0.84
6262479,282.45016,41.606689,4854,4.486,0.852
6262714,282.56076,41.696445,5080,4.516,0.793
6264095,283.24896,41.690262,4875,4.563,0.74
6264241,283.31616,41.643242,5069,4.546,0.744
6265065,283.71234,41.631939,5044,4.581,0.767
6265159,283.75104,41.60651,5185,4.44,0.91
6265665,283.98633,41.65041,5002,4.543,0.753
6265736,284.01901,41.606369,4786,4.623,0.702
6267041,284.67917,41.60051,4920,4.471,0.872
6267269,284.80426,41.60899,5159,4.485,0.862
6267425,284.86929,41.679192,4968,4.575,0.704
6268017,285.1568,41.687698,5093,4.483,0.847
6268206,285.24777,41.677929,5095,4.529,0.771
6268247,285.26801,41.66964,4576,4.619,0.701
6268387,285.33771,41.62426,4515,4.574,0.73
6268643,285.47427,41.621731,5135,4.464,0.874
6271063,286.69089,41.628059,4991,4.47,0.876
6271712,286.97406,41.666328,4685,4.57,0.727
6272413,287.27264,41.635559,5093,4.483,0.847
6277478,289.35599,41.644711,5166,4.535,0.795
6277508,289.36804,41.648891,4554,4.56,0.745
6278192,289.58331,41.643681,4776,4.516,0.811
6278238,289.59482,41.67268,4901,4.596,0.772
6278612,289.71176,41.618858,5051,4.619,0.719
6278760,289.75195,41.649731,5126,4.585,0.77
6278762,289.75229,41.634605,5051,4.562,0.721
6279118,289.85281,41.620838,4900,4.49,0.848
6279515,289.97556,41.647282,5191,4.612,0.736
6279674,290.02631,41.67868,5125,4.598,0.764
6279737,290.05054,41.657028,4765,4.565,0.731
6280959,290.42355,41.64558,4837,4.517,0.808
6283698,291.3504,41.649158,5139,4.609,0.704
6284028,291.46613,41.64069,4709,4.597,0.705
6284113,291.50186,41.620914,4975,4.596,0.726
6284645,291.67438,41.64909,5076,4.456,0.893
6285722,292.02731,41.646091,4850,4.545,0.762
6285918,292.09363,41.69289,4952,4.572,0.71
6286007,292.11963,41.66272,4791,4.541,0.767
6286278,292.20874,41.668179,4883,4.523,0.794
6286469,292.27563,41.68972,4794,4.561,0.737
6286982,292.43512,41.632271,4938,4.492,0.842
6287600,292.64545,41.636211,5138,4.422,0.942
6288129,292.81644,41.619808,4917,4.629,0.7
6289557,293.27917,41.6567,5180,4.492,0.824
6290048,293.41748,41.628559,4920,4.538,0.767
6290894,293.66946,41.645351,5167,4.603,0.757
6291128,293.73428,41.680431,5172,4.6,0.767
6292619,294.15582,41.633862,5101,4.487,0.863
6292673,294.1698,41.608662,4815,4.528,0.79
6292716,294.18082,41.670792,4754,4.621,0.717
6293236,294.32562,41.642471,5112,4.532,0.766
6293695,294.45227,41.601471,5040,4.616,0.729
6294907,294.78964,41.625462,4981,4.607,0.719
6301329,296.367,41.62262,5189,4.57,0.708
6301448,296.3963,41.675259,5066,4.62,0.706
6302110,296.54941,41.63311,5199,4.54,0.808
6302347,296.6055,41.609749,4799,4.562,0.731
6302523,296.64642,41.67453,4629,4.577,0.712
6303142,296.77802,41.629532,5146,4.603,0.755
6303574,296.87134,41.64362,4979,4.577,0.704
6303842,296.92712,41.61356,4929,4.555,0.795
6303971,296.95331,41.623981,4985,4.549,0.744
6304993,297.17136,41.638851,4805,4.554,0.745
6305165,297.20609,41.626148,4840,4.566,0.761
6305301,297.23935,41.62059,4883,4.549,0.749
6305531,297.28619,41.685211,5075,4.497,0.824
6305614,297.30249,41.61071,5173,4.611,0.737
6305855,297.35217,41.603149,4905,4.562,0.73
6306033,297.38504,41.609928,5166,4.474,0.855
6306562,297.51114,41.635155,4941,4.604,0.71
6307000,297.61307,41.672829,4893,4.574,0.739
6307083,297.63519,41.641869,5061,4.488,0.841
6307198,297.66562,41.688709,5003,4.595,0.742
6307537,297.75708,41.680454,4889,4.569,0.788
6307725,297.81171,41.691158,4879,4.558,0.735
6310258,298.39612,41.628609,5057,4.543,0.754
6310885,298.53528,41.680801,4845,4.604,0.744
6311359,298.64267,41.66436,4589,4.58,0.714
6311552,298.68466,41.619091,4914,4.575,0.707
6313013,298.99219,41.63702,4927,4.601,0.745
6313725,299.15073,41.67514,5148,4.499,0.858
6341766,282.59283,41.710812,5098,4.575,0.772
6342201,282.80637,41.781151,4832,4.549,0.781
6342437,282.91144,41.744732,5108,4.538,0.821
6342504,282.94229,41.75713,5081,4.587,0.704
6342685,283.0235,41.71603,4988,4.609,0.737
6342758,283.05499,41.723728,5164,4.516,0.847
6342770,283.06161,41.701931,4786,4.579,0.704
6343322,283.33881,41.777802,4685,4.606,0.735
6343608,283.49008,41.795341,5121,4.457,0.888
6344405,283.91971,41.708832,5103,4.5,0.817
6345102,284.24371,41.78104,5162,4.605,0.754
6345537,284.47534,41.738781,5141,4.549,0.737
6345555,284.48352,41.776402,5029,4.539,0.759
6345787,284.5899,41.787331,5121,4.533,0.762
6345991,284.68472,41.774799,4839,4.543,0.761
6346247,284.80869,41.79678,5099,4.491,0.832
6346275,284.82321,41.745911,5088,4.456,0.892
6346517,284.94949,41.737419,5059,4.564,0.718
6346785,285.08731,41.71883,5179,4.448,0.901
6346924,285.15775,41.79142,5194,4.628,0.711
6346977,285.18149,41.730209,4994,4.62,0.72
6347423,285.40881,41.759701,4994,4.542,0.756
6349951,286.61328,41.721321,5109,4.492,0.829
6349999,286.63602,41.73909,5141,4.488,0.835
6350976,287.09348,41.736778,5177,4.569,0.707
6351151,287.16092,41.714748,4509,4.573,0.726
6351368,287.25363,41.79842,4976,4.577,0.701
6351473,287.29739,41.714031,4812,4.548,0.755
6351558,287.33496,41.707588,4740,4.57,0.721
6351958,287.52994,41.786812,4489,4.57,0.729
6352261,287.67511,41.714699,5009,4.465,0.883
6352785,287.87921,41.776089,5046,4.597,0.767
6352940,287.93677,41.773449,5082,4.482,0.849
6356207,289.22021,41.706478,5063,4.617,0.728
6356741,289.40909,41.723541,5117,4.566,0.712
6357083,289.5065,41.787701,4906,4.519,0.8
6358070,289.82111,41.73967,5134,4.514,0.792
6358125,289.83643,41.78149,5003,4.534,0.768
6358149,289.84491,41.734631,5087,4.463,0.881
6358466,289.94534,41.74118,4987,4.567,0.739
6358817,290.05551,41.76712,4707,4.607,0.724
6358977,290.10413,41.736061,5086,4.55,0.739
6359882,290.3826,41.780029,4914,4.555,0.738
6359981,290.414,41.70689,5118,4.603,0.754
6362197,291.19165,41.755989,5008,4.506,0.814
6362493,291.30188,41.743172,4833,4.542,0.764
6362753,291.39215,41.71999,5108,4.574,0.701
6362896,291.43878,41.793571,5085,4.559,0.724
6362964,291.46191,41.726181,4929,4.614,0.71
6363146,291.52356,41.76688,5197,4.476,0.848
6363332,291.5831,41.705929,5109,4.624,0.714
6363542,291.64777,41.709888,4898,4.51,0.816
6364126,291.84723,41.72522,5047,4.574,0.766
6364924,292.11365,41.731918,4889,4.559,0.735
6365275,292.22137,41.70137,5017,4.59,0.729
6365934,292.4231,41.704208,5142,4.518,0.794
6366126,292.48624,41.709621,5139,4.609,0.741
6366177,292.50412,41.77338,4968,4.626,0.709
6366603,292.65088,41.742081,5187,4.59,0.775
6366635,292.66092,41.739899,5145,4.604,0.749
6366770,292.71149,41.736992,5167,4.528,0.862
6367792,293.03735,41.776871,4944,4.542,0.758
6368757,293.32321,41.775509,5126,4.568,0.71
6368965,293.38409,41.760979,4864,4.555,0.74
6368988,293.39212,41.77927,5061,4.504,0.814
6369091,293.42285,41.706451,4960,4.574,0.707
6369443,293.53763,41.74102,5018,4.492,0.838
6370860,293.95056,41.723061,4901,4.575,0.736
6371632,294.17084,41.796486,5140,4.451,0.895
6371865,294.24179,41.709572,5117,4.63,0.702
6371993,294.28006,41.79557,5098,4.621,0.702
6380448,296.45547,41.730431,5088,4.517,0.79
6380765,296.52859,41.73872,4776,4.558,0.74
6382637,296.94626,41.792469,4909,4.527,0.789
6384349,297.33331,41.743629,4770,4.597,0.717
6385654,297.6506,41.747749,5069,4.611,0.737
6385716,297.66748,41.767689,5038,4.611,0.735
6386391,297.84311,41.78532,5151,4.563,0.715
6388398,298.28644,41.7542,4813,4.559,0.757
6388602,298.32877,41.721649,5003,4.525,0.812
6388654,298.33777,41.78598,5166,4.554,0.728
6392258,299.09366,41.71402,4787,4.579,0.707
6392617,299.16385,41.787689,4832,4.576,0.733
6392667,299.17456,41.750019,5089,4.519,0.795
6392750,299.19104,41.747009,4846,4.592,0.712
6419052,281.80637,41.869808,5015,4.499,0.826
6421450,283.02927,41.805531,4963,4.535,0.777
6421581,283.08621,41.883492,4628,4.553,0.754
6421880,283.22928,41.825142,5173,4.435,0.919
6422398,283.48972,41.885262,5147,4.587,0.75
6423213,283.87463,41.821289,5002,4.472,0.876
6423270,283.90125,41.875832,5197,4.603,0.754
6423545,284.04843,41.895317,5116,4.588,0.731
6423857,284.20871,41.874771,4444,4.565,0.74
6424414,284.48853,41.838818,4846,4.554,0.78
6425024,284.80548,41.899181,4518,4.565,0.738
6425230,284.90402,41.811878,4917,4.629,0.7
6425480,285.03732,41.815071,5186,4.476,0.851
6425553,285.07602,41.84267,4895,4.561,0.729
6425670,285.13446,41.843449,5174,4.5,0.811
6425994,285.30383,41.84539,5094,4.499,0.819
6426404,285.50266,41.857529,4845,4.525,0.794
6428700,286.5657,41.808399,5015,4.499,0.826
6428794,286.60889,41.889339,5171,4.545,0.801
6428926,286.67084,41.867989,5161,4.599,0.712
6429149,286.77151,41.870602,5170,4.519,0.78
6429168,286.7811,41.850639,4904,4.503,0.827
6429614,286.97519,41.831139,5058,4.61,0.739
6429785,287.05331,41.800079,4795,4.593,0.711
6429841,287.08157,41.838821,5176,4.532,0.761
6429869,287.09256,41.86047,4628,4.554,0.757
6430289,287.27777,41.827358,4952,4.543,0.756
6431261,287.70996,41.826462,5177,4.475,0.853
6431497,287.80951,41.854179,4916,4.505,0.823
6431624,287.8624,41.864841,4945,4.533,0.773
6431800,287.94122,41.878948,4838,4.569,0.718
6432259,288.12082,41.825317,5024,4.5,0.824
6432431,288.19412,41.84383,4883,4.515,0.808
6432563,288.25137,41.875252,5160,4.518,0.784
6436029,289.53882,41.892818,4817,4.499,0.833
6436837,289.8161,41.827942,4776,4.516,0.811
6437237,289.95319,41.871399,4962,4.536,0.767
6437315,289.97705,41.898682,5111,4.593,0.739
6437993,290.18521,41.867222,5074,4.536,0.761
6438016,290.19449,41.840462,5054,4.612,0.728
6438339,290.29492,41.809109,4770,4.566,0.726
6440555,291.01575,41.872711,4805,4.554,0.745
6440881,291.12488,41.854641,5103,4.541,0.758
6440936,291.14444,41.895309,5184,4.569,0.763
6443205,291.9328,41.82642,4618,4.585,0.743
6443334,291.97397,41.82584,4892,4.591,0.785
6444989,292.53448,41.839722,4991,4.56,0.727
6445025,292.54727,41.831779,5154,4.539,0.751
6445044,292.55264,41.835548,4683,4.578,0.715
6445252,292.61868,41.88731,4830,4.539,0.788
6445483,292.69543,41.891621,5061,4.489,0.843
6445878,292.8179,41.869411,4949,4.59,0.79
